PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
1502;Bimatoprost + Timolol;Ganfort;9;4;418061972;9;;0.3 mg/ml + 5 mg/ml;7;80,00;5;0;0;39
1503;Bioflavonoides;Daflon;3;5;266854691;8;;375 mg;6;112,00;2;0;0;55
1504;Bioflavonoides;Daflon 500;2;4;464749770;9;;500 mg;0;52,00;2;0;0;55
1505;Biperideno;Akineton;6;3;876560659;2;;2 mg;7;111,00;2;0;0;41
1506;Biperideno;Akineton;9;0;220117363;17;;5 mg/1 ml;3;61,00;2;0;0;177
1507;Biperideno;Akineton Retard;13;0;859125860;16;;4 mg;5;127,00;2;0;0;46
1508;Bisacodilo;Bekunis Laxante Bisacodil;6;5;176620755;1;;5 mg;2;141,00;2;0;0;55
1509;Bisacodilo;Dulcolax;10;8;527733421;5;;5 mg;7;108,00;2;0;0;55
1510;Bisacodilo;Dulcolax;9;2;751800944;11;;10 mg;7;128,00;1;0;0;202
1511;Bisacodilo;Moderlax;8;10;253292405;12;;5 mg;7;97,00;2;0;0;55
1512;Bisacodilo;Moderlax;14;2;641321636;12;;10 mg;1;51,00;8;0;0;202
1513;Bisacodilo + Sene;Bekunis;14;5;904653824;20;;5 mg + 105 mg;7;8,00;2;0;0;55
1514;Bisoprolol;Bisoprolol Ciclum;9;5;644005159;5;;10 mg;1;124,00;2;1;1;56
1515;Bisoprolol;Bisoprolol Ciclum;15;1;923965460;16;;5 mg;7;63,00;2;1;1;56
1516;Bisoprolol;Bisoprolol GP 10 mg Comprimidos;13;2;372214689;10;;10 mg;2;116,00;2;1;1;55
1517;Bisoprolol;Bisoprolol GP 5 mg Comprimidos;15;10;694798107;0;;5 mg;1;34,00;2;1;1;55
1518;Bisoprolol;Bisoprolol Generis 10 mg Comprimidos;13;3;106535068;12;;10 mg;6;147,00;2;1;1;55
1519;Bisoprolol;Bisoprolol Generis 5 mg Comprimidos;9;10;527591751;3;;5 mg;1;33,00;2;1;1;55
1520;Bisoprolol;Bisoprolol ITF;7;7;269659370;14;;10 mg;6;51,00;2;1;1;41
1521;Bisoprolol;Bisoprolol ITF;3;7;63152072;8;;5 mg;2;74,00;2;1;1;41
1522;Bisoprolol;Bisoprolol Jaba 10 mg Comprimidos revestidos;14;6;377965438;9;;10 mg;4;8,00;2;1;1;55
1523;Bisoprolol;Bisoprolol Jaba 5 mg Comprimidos revestidos;10;3;986317801;11;;5 mg;4;52,00;2;1;1;55
1524;Bisoprolol;Bisoprolol Labesfal 10 mg Comprimidos revestidos;5;5;205793717;17;;10 mg;2;85,00;2;1;1;55
1525;Bisoprolol;Bisoprolol Labesfal 5 mg Comprimidos revestidos;8;0;594682461;12;;5 mg;7;82,00;2;1;1;55
1526;Bisoprolol;Bisoprolol Marpidum;1;4;557990637;3;;1.25 mg;5;135,00;2;1;1;56
1527;Bisoprolol;Bisoprolol Marpidum;12;6;312398066;3;;10 mg;7;103,00;2;1;1;56
1528;Bisoprolol;Bisoprolol Marpidum;7;11;81403440;10;;2.5 mg;2;71,00;2;1;1;56
1529;Bisoprolol;Bisoprolol Marpidum;3;9;245881082;3;;5 mg;5;89,00;2;1;1;56
1530;Bisoprolol;Bisoprolol Mylan;8;11;626490445;12;;1.25 mg;1;12,00;2;1;1;41
1531;Bisoprolol;Bisoprolol Mylan;3;3;283416421;1;;10 mg;0;128,00;2;1;1;41
1532;Bisoprolol;Bisoprolol Mylan;11;3;42091522;2;;2.5 mg;1;83,00;2;1;1;41
1533;Bisoprolol;Bisoprolol Mylan;11;7;295293433;4;;3.75 mg;7;17,00;2;1;1;41
1534;Bisoprolol;Bisoprolol Mylan;13;10;369356571;0;;5 mg;6;2,00;2;1;1;41
1535;Bisoprolol;Bisoprolol Normon;8;3;998425181;5;;10 mg;1;138,00;2;1;1;56
1536;Bisoprolol;Bisoprolol Normon;4;8;827502323;8;;5 mg;2;102,00;2;1;1;56
1537;Bisoprolol;Bisoprolol Ranbaxy;12;0;14854395;19;;10 mg;7;92,00;2;1;1;55
1538;Bisoprolol;Bisoprolol Ranbaxy;1;1;904429429;9;;5 mg;5;56,00;2;1;1;55
1539;Bisoprolol;Bisoprolol Sandoz 10 mg Comprimidos revestidos;8;7;973037366;15;;10 mg;0;63,00;2;1;1;56
1540;Bisoprolol;Bisoprolol Sandoz 5 mg Comprimidos revestidos;6;1;462465550;16;;5 mg;5;21,00;2;1;1;56
1541;Bisoprolol;Concor;2;1;31933418;14;;10 mg;3;104,00;2;0;0;55
1542;Bisoprolol;Concor;5;11;42065603;9;;5 mg;1;120,00;2;0;0;55
1543;Bisoprolol;Concor IC;13;7;243143816;1;;1.25 mg;4;113,00;2;0;0;56
1544;Bisoprolol;Concor IC;7;6;509235337;3;;10 mg;6;32,00;2;0;0;56
1545;Bisoprolol;Concor IC;4;7;78278536;7;;2.5 mg;4;126,00;2;0;0;56
1546;Bisoprolol;Concor IC;6;7;248424850;13;;3.75 mg;3;148,00;2;0;0;56
1547;Bisoprolol;Concor IC;10;5;976875183;17;;5 mg;5;39,00;2;0;0;56
1548;Bisoprolol;Concor IC;8;4;598819810;10;;7.5 mg;7;25,00;2;0;0;56
1549;Bisoprolol + Hidroclorotiazida;Concor 10 Plus;11;8;74651541;15;;10 mg + 25 mg;1;27,00;2;0;0;55
1550;Bisoprolol + Hidroclorotiazida;Concor 5 Plus;5;6;922136871;3;;5 mg + 12.5 mg;6;95,00;2;0;0;55
1551;Bivalirudina;Angiox;11;4;745167235;19;;50 mg/ml;1;119,00;10;0;0;148
1552;Bleomicina;Bleocin;4;1;514010080;11;;15000 U.I.;4;112,00;4;0;0;155
1553;Bleomicina;Bleomicina APS;15;2;379758183;6;;15 U/5 ml;1;53,00;2;0;0;137
1554;Bleomicina;Bleomicina Teva;7;8;49958588;6;;15000 U.I.;4;123,00;3;1;1;155
1555;Bortezomib;VELCADE;7;7;689426278;9;;1 mg;3;113,00;5;0;0;155
1556;Bortezomib;VELCADE;2;7;688547310;15;;3.5 mg;2;147,00;14;0;0;155
1557;Bosentano;Tracleer;11;0;193771762;11;;32 mg;7;91,00;2;0;0;47
1558;Bosentano;Tracleer;6;6;557559615;4;;125 mg;3;135,00;2;0;0;56
1559;Bosentano;Tracleer;7;5;541692467;1;;62.5 mg;5;121,00;2;0;0;56
1560;Brimonidina;Alphagan;4;10;66769222;11;;2 mg/ml;7;22,00;5;0;0;39
1561;Brimonidina;Bglau;4;0;856123174;20;;2 mg/ml;5;31,00;5;1;1;39
1562;Brimonidina;Brimonidina Generis;5;3;4398795;13;;2 mg/ml;1;100,00;5;1;1;39
1563;Brimonidina;Brimonidina Mylan;12;8;175429861;18;;2 mg/ml;7;28,00;5;1;1;39
1564;Brimonidina;Brimonidina Teva;2;6;21422930;7;;2 mg/ml;2;40,00;5;1;1;39
1565;Brimonidina;Brimonidina Tubilux;8;5;65009722;11;;2 mg/ml;0;107,00;5;1;1;39
1566;Brimonidina + Timolol;Combigan;6;0;512664100;18;;2 mg/ml + 5 mg/ml;2;111,00;5;0;0;39
1567;Brinzolamida;Azopt;9;6;479492564;14;;10 mg/ml;3;141,00;5;0;0;40
1568;Brinzolamida + Timolol;Azarga;2;10;342873271;9;;10 mg/ml + 5 mg/ml;2;32,00;5;0;0;40
1569;Brivudina;Bridic;8;9;294036001;16;;125 mg;0;67,00;2;0;0;41
1570;Brivudina;Zostex;1;7;552718494;20;;125 mg;7;52,00;2;0;0;41
1571;Bromazepam;Bromalex;6;6;966233160;19;;1.5 mg;3;22,00;2;0;0;41
1572;Bromazepam;Bromalex;6;4;988881208;14;;3 mg;3;101,00;2;0;0;41
1573;Bromazepam;Bromalex;5;1;565843658;4;;6 mg;7;42,00;2;0;0;41
1574;Bromazepam;Bromazepam Arrowblue 6 mg Comprimidos;3;1;667289544;10;;6 mg;0;16,00;2;1;1;41
1575;Bromazepam;Bromazepam Generis 6 mg Comprimidos;8;9;381717974;9;;6 mg;0;125,00;2;1;1;41
1576;Bromazepam;Lexotan;8;2;277167317;6;;1.5 mg;1;126,00;2;0;0;41
1577;Bromazepam;Lexotan;12;6;691693780;7;;3 mg;3;143,00;2;0;0;41
1578;Bromazepam;Lexotan;8;11;292135161;3;;6 mg;1;12,00;2;0;0;41
1579;Bromazepam;Ultramidol;3;7;985457500;4;;1.5 mg;3;82,00;2;0;0;41
1580;Bromazepam;Ultramidol;10;8;372318259;10;;12 mg;5;32,00;2;0;0;41
1581;Bromazepam;Ultramidol;13;8;136105824;10;;3 mg;3;90,00;2;0;0;41
1582;Bromelaina;Ananase;2;2;829330445;17;;40 mg;2;53,00;2;0;0;55
1583;Brometo de domifeno;Neobradoral;10;8;832103648;14;;0.5 mg;4;139,00;2;0;0;55
1584;Brometo de ipratropio;Atrovent PA;9;3;691158035;18;;20 µg/dose;3;56,00;6;0;0;197
1585;Brometo de ipratropio;Atrovent Unidose;6;6;244927365;10;;0.25 mg/2 ml;4;125,00;1;0;0;188
1586;Brometo de ipratropio;Ipraxa;8;2;500587642;6;;0.25 mg/1ml;6;118,00;11;1;1;188
1587;Brometo de ipratropio;Ipraxa;13;11;995868170;10;;0.5 mg/2 ml;0;23,00;5;1;1;188
1588;Brometo de ipratropio + Fenoterol;Berodual PA;3;10;421401184;10;;0.021 mg/dose + 0.05 mg/dose;7;5,00;2;0;0;197
1589;Brometo de ipratropio + Salbutamol;Brometo de Ipratropio + Salbutamol Generis;15;5;237510632;9;;0.52 mg/2.5 ml + 3 mg/2.5 ml;5;119,00;9;1;1;188
1590;Brometo de ipratropio + Salbutamol;Brometo de Ipratropio e Sulfato de Salbutamol Unilfarma;4;2;665228908;12;;0.52 mg/2.5 ml + 3 mg/2.5 ml;4;87,00;12;0;0;189
1591;Brometo de ipratropio + Salbutamol;Brometo ipratropio+Salbutamol arrowblue (0,52mg+3mg)/2,5ml Sol. p/ inal. nebuliz;11;1;221001654;18;;0.52 mg/2.5 ml + 3 mg/2.5 ml;6;67,00;5;1;1;188
1592;Brometo de ipratropio + Salbutamol;Combivent Unidose;13;7;490683153;9;;0.52 mg/2.5 ml + 3 mg/2.5 ml;7;15,00;2;0;0;189
1593;Brometo de ipratropio + Salbutamol;Ipramol;13;9;638458754;2;;0.5 mg/2.5 ml + 2.5 mg/2.5 ml;3;141,00;12;1;1;188
1594;Brometo de metilnaltrexona;Relistor;13;6;905415613;5;;12 mg/0.6 ml;1;42,00;1;0;0;177
1595;Brometo de metilnaltrexona;Relistor;8;5;358133411;7;;12 mg/0.6 ml;3;6,00;14;0;0;179
1596;Brometo de metilnaltrexona;Relistor;5;3;271761815;5;;8 mg/0.4 ml;7;64,00;9;0;0;179
1597;Brometo de otilonio;Spasmomen;2;9;583791570;5;;40 mg;1;43,00;2;0;0;41
1598;Brometo de pancuronio;Pancurox;6;0;814647916;1;;4 mg/2 ml;5;54,00;8;0;0;177
1599;Brometo de pinaverio;Dicetel;9;4;265153319;20;;50 mg;6;27,00;2;0;0;55
1600;Brometo de piridostigmina;Mestinon;8;10;628236962;7;;60 mg;0;120,00;2;0;0;55
1601;Brometo de rocuronio;Brometo de Rocuronio B. Braun;1;9;650922980;14;;10 mg/ml;1;32,00;14;1;1;179
1602;Brometo de rocuronio;Brometo de Rocuronio Kabi;9;11;958895727;15;;10 mg/ml;7;106,00;7;1;1;179
1603;Brometo de rocuronio;Brometo de Rocuronio Tamarang;5;11;162525970;5;;10 mg/ml;6;5,00;11;1;1;177
1604;Brometo de rocuronio;Brometo de Rocuronio Teva;8;11;712569912;7;;10 mg/ml;4;9,00;3;1;1;179
1605;Brometo de rocuronio;Esmeron;3;6;420959342;6;;10 mg/ml;0;33,00;12;0;0;177
1606;Brometo de tiotropio;Spiriva;5;2;706766146;17;;0.0225 mg;1;39,00;2;0;0;152
1607;Brometo de tiotropio;Spiriva Respimat;5;2;9464978;7;;2.5 µg/dose;1;17,00;1;0;0;188
1608;Brometo de vecuronio;Norcuron;2;9;828753952;2;;4 mg/1 ml;6;122,00;11;0;0;137
1609;Brometo de vecuronio;Norcuron;2;2;324215695;10;;10 mg;0;84,00;13;0;0;155
1610;Bromexina;Basiflux;2;7;6906544;12;;0.8 mg/ml;1;7,00;2;1;1;215
1611;Bromexina;Bisolvon;11;1;45984364;0;;8 mg;2;133,00;2;0;0;41
1612;Bromexina;Bisolvon;13;8;800627486;5;;8 mg;6;61,00;2;0;0;47
1613;Bromexina;Bisolvon;9;6;85433780;20;;2 mg/ml;2;77,00;6;0;0;180
1614;Bromexina;Bisolvon Linctus Adulto;8;8;555526425;10;;1.6 mg/ml;1;11,00;14;0;0;215
1615;Bromexina;Bisolvon Linctus Crianca;2;4;572122616;13;;0.8 mg/ml;7;58,00;7;0;0;215
1616;Bromexina;Bromexina APceuticals;9;4;535201300;2;;0.8 mg/ml;7;149,00;11;0;0;215
1617;Bromexina;Bromexina Azevedos;8;11;360999563;13;;0.8 mg/ml;3;6,00;12;1;1;215
1618;Bromexina;Broncoral;3;4;674623358;7;;0.8 mg/ml;3;33,00;13;1;1;215
1619;Bromexina;Lisomucin;15;9;215442909;18;;2 mg/ml;0;106,00;5;0;0;103
1620;Bromexina;Lisomucin;11;3;262901450;3;;1.6 mg/ml;1;94,00;5;0;0;215
1621;Bromexina;Tosseque;8;1;725523722;12;;0.8 mg/ml;3;77,00;10;0;0;215
1622;Bromocriptina;Bromocriptina Generis 2,5 mg Comprimidos;1;7;814571640;10;;2.5 mg;5;135,00;2;1;1;41
1623;Bromocriptina;Parlodel;9;6;571039006;12;;2.5 mg;7;63,00;2;0;0;41
1624;Bromocriptina;Parlodel;2;2;272763059;17;;10 mg;4;13,00;2;0;0;28
1625;Bromocriptina;Parlodel;9;1;935617234;14;;5 mg;2;33,00;2;0;0;28
1626;Brotizolam;Lendormin;4;0;936730058;1;;0.25 mg;7;82,00;2;0;0;41
1627;Budesonida;Aeromax Nasal;11;3;638294704;0;;100 µg/dose;1;101,00;3;0;0;211
1628;Budesonida;Budesonida Arrow 0,25 mg/ml Suspensao para inalacao por nebulizacao;15;0;18415137;2;;0.5 mg/2 ml;7;14,00;5;1;1;209
1629;Budesonida;Budesonida Arrow 0,5 mg/ml Suspensao para inalacao por nebulizacao;2;3;859143201;2;;1 mg/2 ml;0;64,00;3;1;1;209
1630;Budesonida;Budesonida Budiair 200 microgramas Solucao pressurizada para inalacao;10;2;952219071;15;;200 µg/dose;5;146,00;13;1;1;197
1631;Budesonida;Budesonida Farmoz;4;2;197723276;20;;200 µg/dose;4;116,00;7;1;1;150
1632;Budesonida;Budesonida Farmoz;5;11;510894113;5;;400 µg/dose;3;84,00;11;1;1;150
1633;Budesonida;Budesonida Generis 200 microgramas Suspensao pressurizada para inalacao;12;10;787281339;10;;200 µg/dose;4;89,00;8;1;1;212
1634;Budesonida;Budesonida Mylan;15;4;695647474;2;;50 µg/dose;0;73,00;7;1;1;211
1635;Budesonida;Budesonida Novolizer;8;5;201648086;0;;200 µg/dose;2;69,00;1;0;0;150
1636;Budesonida;Budesonida Novolizer;8;2;532333607;18;;400 µg/dose;2;8,00;11;0;0;150
1637;Budesonida;Budesonida Tecnicort;3;2;24055252;15;;200 µg/dose;6;77,00;5;1;1;150
1638;Budesonida;Budesonida Tecnicort;2;11;665906075;5;;400 µg/dose;0;55,00;6;1;1;150
1639;Budesonida;Budesonida Teva;11;7;539940764;15;;1 mg/2 ml;7;61,00;13;1;1;209
1640;Budesonida;Budo San;11;9;73937284;5;;3 mg;5;106,00;2;0;0;29
1641;Budesonida;Budo San;3;2;869505011;4;;2 mg/dose;3;120,00;11;0;0;80
1642;Budesonida;Entocort;5;10;895058667;2;;3 mg;4;16,00;2;0;0;29
1643;Budesonida;Entocort Enema;6;6;391507913;3;;2 mg;6;105,00;7;0;0;54
1644;Budesonida;Miflonide;5;9;530065938;8;;200 µg;5;113,00;8;0;0;152
1645;Budesonida;Miflonide;9;3;409572932;2;;400 µg;0;105,00;8;0;0;152
1646;Budesonida;Pulmicort;5;7;568884972;15;;0.5 mg/2 ml;3;28,00;9;0;0;209
1647;Budesonida;Pulmicort;10;6;290002178;2;;1 mg/2 ml;3;55,00;5;0;0;209
1648;Budesonida;Pulmicort Inalador;15;8;56911416;12;;100 µg/dose;2;136,00;3;0;0;212
1649;Budesonida;Pulmicort Inalador;5;2;478591992;17;;200 µg/dose;3;1,00;6;0;0;212
1650;Budesonida;Pulmicort Nasal Aqua;1;11;633296324;14;;32 µg/dose;0;133,00;12;0;0;211
1651;Budesonida;Pulmicort Nasal Aqua;11;10;461840905;18;;64 µg/dose;0;85,00;14;0;0;211
1652;Budesonida;Pulmicort Nasal Turbohaler;14;0;978491125;17;;100 µg/dose;0;150,00;12;0;0;150
1653;Budesonida;Pulmicort Turbohaler;10;6;765486593;20;;200 µg/dose;5;6,00;7;0;0;150
1654;Budesonida;Pulmicort Turbohaler;6;0;408516593;7;;400 µg/dose;4;110,00;6;0;0;150
1655;Budesonida + Formoterol;Assieme Turbohaler;14;3;899165826;3;;160 µg/dose + 4.5 µg/dose;7;92,00;3;0;0;150
1656;Budesonida + Formoterol;Assieme Turbohaler;1;10;668193723;12;;80 µg/dose + 4.5 µg/dose;0;90,00;6;0;0;150
1657;Budesonida + Formoterol;Assieme Turbohaler 320/9;8;5;158377203;9;;320 µg/dose + 9 µg/dose;6;84,00;2;0;0;150
1658;Budesonida + Formoterol;Budesonida + Formoterol AstraZeneca;1;3;957401617;12;;160 µg/dose + 4.5 µg/dose;7;71,00;14;0;0;150
1659;Budesonida + Formoterol;Budesonida + Formoterol AstraZeneca;4;8;343159789;4;;320 µg/dose + 9 µg/dose;7;48,00;3;0;0;150
1660;Budesonida + Formoterol;Budesonida + Formoterol AstraZeneca;14;7;654953220;14;;80 µg/dose + 4.5 µg/dose;5;126,00;6;0;0;150
1661;Budesonida + Formoterol;Edoflo;6;9;894615799;15;;160 µg/dose + 4.5 µg/dose;0;86,00;6;0;0;150
1662;Budesonida + Formoterol;Edoflo;7;1;866055481;3;;320 µg/dose + 9 µg/dose;3;63,00;5;0;0;150
1663;Budesonida + Formoterol;Edoflo;1;10;862123070;11;;80 µg/dose + 4.5 µg/dose;4;16,00;4;0;0;150
1664;Budesonida + Formoterol;Symbicort Turbohaler;1;3;49487244;2;;160 µg/dose + 4.5 µg/dose;0;33,00;5;0;0;150
1665;Budesonida + Formoterol;Symbicort Turbohaler;5;1;827294007;17;;80 µg/dose + 4.5 µg/dose;7;123,00;6;0;0;150
1666;Budesonida + Formoterol;Symbicort Turbohaler 320/9;6;9;103812856;5;;320 µg/dose + 9 µg/dose;6;129,00;4;0;0;150
1667;Buflomedil;Loftyl;14;5;355199639;4;;50 mg/5 ml;3;35,00;11;0;0;177
1668;Buflomedil;Loftyl 300;11;7;614893560;10;;300 mg;5;125,00;2;0;0;55
1669;Buflomedil;Loftyl Forte;8;10;529019555;13;;600 mg;2;144,00;2;0;0;46
1670;Bupivacaina;Bupinostrum 0,5% Hiperbarica;7;6;115667906;5;;20 mg/4 ml;0;104,00;5;0;0;177
1671;Bupivacaina;Bupinostrum 0,5% Isobarica;2;9;656800495;13;;20 mg/4 ml;7;100,00;3;0;0;177
1672;Bupivacaina;Bupivacaina Braun 0,25 %;8;6;936607455;3;;12.5 mg/5 ml;4;87,00;10;0;0;177
1673;Bupivacaina;Bupivacaina Braun 0,25 %;8;3;393890647;6;;25 mg/10 ml;0;55,00;9;0;0;177
1674;Bupivacaina;Bupivacaina Braun 0,25 %;6;2;984972635;2;;5 mg/2 ml;5;27,00;2;0;0;177
1675;Bupivacaina;Bupivacaina Braun 0,5 %;15;7;108485529;9;;10 mg/2 ml;6;124,00;10;0;0;177
1676;Bupivacaina;Bupivacaina Braun 0,5 %;10;3;304442315;6;;25 mg/5 ml;2;64,00;5;0;0;177
1677;Bupivacaina;Bupivacaina Braun 0,5 %;6;2;371792006;5;;50 mg/10 ml;0;74,00;9;0;0;177
1678;Bupivacaina;Bupivacaina Braun 0,5 % Hiperbarica;15;4;505922080;5;;10 mg/2 ml;1;39,00;9;0;0;177
1679;Bupivacaina;Bupivacaina Braun 0,5 % Hiperbarica;11;11;761756946;17;;25 mg/5 ml;5;20,00;2;0;0;177
1680;Bupivacaina;Bupivacaina Braun 0,5 % Hiperbarica;5;9;334578504;6;;50 mg/10 ml;2;143,00;6;0;0;177
1681;Bupivacaina;Bupivacaina Claris;10;1;429357631;9;;2.5 mg/ml;7;63,00;8;1;1;177
1682;Bupivacaina;Bupivacaina Claris;7;2;624707833;13;;5 mg/ml;2;65,00;9;1;1;177
1683;Bupivacaina;Bupivacaina Parke-Davis;13;0;594246616;18;;2.5 mg/ml;3;124,00;11;1;1;177
1684;Bupivacaina;Bupivacaina Parke-Davis;4;5;77831958;9;;5 mg/ml;0;109,00;3;1;1;177
1685;Bupivacaina;Marcaina Espinal 0,5%;5;4;265544669;2;;20 mg/4 ml;5;81,00;12;0;0;177
1686;Bupivacaina;Marcaina Espinal Pesada;15;5;621637172;15;;20 mg/4 ml;7;148,00;3;0;0;177
1687;Buprenorfina;Buprenorfina Azevedos;14;3;324852687;15;;2 mg;0;124,00;8;1;1;58
1688;Buprenorfina;Buprenorfina Azevedos;9;9;813564674;5;;8 mg;4;49,00;8;1;1;58
1689;Buprenorfina;Buprenorfina Goldfarma;9;3;485221941;18;;2 mg;7;140,00;8;1;1;58
1690;Buprenorfina;Buprenorfina Goldfarma;6;10;220477025;11;;8 mg;2;138,00;8;1;1;58
1691;Buprenorfina;Buprenorfina Liovite;1;6;931559324;11;;8 mg;3;16,00;8;1;1;58
1692;Buprenorfina;Buprex;7;0;535350883;6;;0.2 mg;2;115,00;8;0;0;58
1693;Buprenorfina;Buprex;1;10;36139931;7;;0.3 mg/1 ml;0;128,00;13;0;0;177
1694;Buprenorfina;Subutex;9;6;232612640;3;;0.4 mg;0;22,00;8;0;0;58
1695;Buprenorfina;Subutex;13;10;829798171;13;;2 mg;4;146,00;8;0;0;58
1696;Buprenorfina;Subutex;3;6;549737680;18;;8 mg;2;124,00;8;0;0;58
1697;Buprenorfina;Transtec 35 µg/h;14;7;502367636;9;;35 µg/h;7;64,00;14;0;0;171
1698;Buprenorfina;Transtec 52,5 µg/h;13;5;923949574;0;;52.5 µg/h;4;72,00;3;0;0;171
1699;Buprenorfina;Transtec 70 µg/h;4;11;862520733;1;;70 µg/h;5;15,00;4;0;0;171
1700;Buprenorfina;Triquisic;10;1;714178276;15;;35 µg/h;2;92,00;5;0;0;171
1701;Buprenorfina;Triquisic;9;8;532751708;16;;52.5 µg/h;3;9,00;2;0;0;171
1702;Buprenorfina;Triquisic;13;7;353584714;11;;70 µg/h;4;54,00;4;0;0;171
1703;Buprenorfina + Naloxona;Suboxone;15;7;268120747;18;;2 mg + 0.5 mg;1;15,00;8;0;0;58
1704;Buprenorfina + Naloxona;Suboxone;6;1;538454907;17;;8 mg + 2 mg;3;74,00;8;0;0;58
1705;Bupropiom;Elontril;6;0;229227814;2;;150 mg;3;120,00;2;0;0;45
1706;Bupropiom;Elontril;9;6;930844806;0;;300 mg;6;133,00;2;0;0;45
1707;Bupropiom;Wellbutrin XR;11;1;35254768;20;;150 mg;5;124,00;2;0;0;45
1708;Bupropiom;Wellbutrin XR;14;1;528254835;8;;300 mg;6;52,00;2;0;0;45
1709;Bupropiom;Zyban;1;4;51345635;0;;150 mg;3;78,00;2;0;0;46
1710;Buserrelina;Suprefact;10;7;141649355;7;;5.5 mg/5.5 ml;4;24,00;7;0;0;177
1711;Buserrelina;Suprefact Depot 3 Meses;8;1;744172967;16;;9.9 mg;3;14,00;5;0;0;114
1712;Buspirona;Ansiten 10;14;9;670845211;15;;10 mg;6;42,00;2;0;0;41
1713;Buspirona;Ansiten 5;8;10;351809365;5;;5 mg;6;122,00;2;0;0;41
1714;Buspirona;Busansil;11;6;442688554;11;;10 mg;7;32,00;2;0;0;41
1715;Buspirona;Buscalma 10;15;0;723351683;2;;10 mg;5;104,00;2;0;0;41
1716;Buspirona;Buscalma 5;12;8;294357391;18;;5 mg;3;68,00;2;0;0;41
1717;Buspirona;Itagil;15;1;901818660;13;;10 mg;0;49,00;2;0;0;41
1718;Buspirona;Itagil;15;4;309241513;16;;5 mg;5;68,00;2;0;0;41
1719;Bussulfano;Busilvex;9;1;996108103;3;;60 mg/10 ml;1;99,00;3;0;0;65
1720;Bussulfano;Myleran;9;1;452247224;9;;2 mg;7;112,00;2;0;0;56
1721;Butamirato;Sinecod;8;2;695758654;7;;0.4 mg/ml;3;6,00;14;0;0;215
1722;Butilescopolamina;Buscopan;14;4;363792331;20;;10 mg;4;77,00;2;0;0;55
1723;Butilescopolamina;Buscopan;4;7;371448156;16;;20 mg/1 ml;6;28,00;9;0;0;177
1724;Butilescopolamina;Buscopan;2;5;146358071;11;;10 mg;0;108,00;9;0;0;202
1725;Butilescopolamina + Paracetamol;Buscopan Compositum N;13;8;695339771;6;;10 mg + 500 mg;5;130,00;2;0;0;55
1726;Butilescopolamina + Paracetamol;Buscopan Compositum N;11;3;86383514;7;;10 mg + 800 mg;7;54,00;2;0;0;202
1727;Butirato de hidrocortisona;Locoid;12;10;501108883;5;;1 mg/g;5;88,00;1;0;0;67
1728;Butirato de hidrocortisona;Locoid;6;9;33123727;0;;1 mg/g;6;94,00;6;0;0;165
1729;Butirato de hidrocortisona;Locoid Capilar;4;11;751556518;5;;1 mg/ml;0;150,00;7;0;0;173
1730;Butirato de hidrocortisona;Locoid Crelo;5;3;32588700;6;;1 mg/g;7;101,00;13;0;0;73
1731;Butirato de hidrocortisona;Locoid Lipocreme;13;6;613539748;0;;1 mg/g;5;139,00;1;0;0;67
1732;Cabergolina;Dostinex;5;11;111708799;18;;0.5 mg;2;5,00;2;0;0;41
1733;Cafeina;Nymusa;13;5;964064755;13;;20 mg/ml;0;120,00;14;0;0;193
1734;Calaguala;Regender;12;9;418018696;4;;120 mg;6;70,00;2;0;0;28
1735;Calcifediol;Dedrogyl;14;11;579230390;0;;0.15 mg/ml;6;21,00;9;0;0;180
1736;Calcipotriol;Daivonex;6;8;618282186;0;;0.05 mg/g;2;142,00;1;0;0;67
1737;Calcipotriol;Daivonex;2;7;771096452;18;;0.05 mg/g;7;140,00;5;0;0;165
1738;Calcipotriol;Daivonex;1;0;251919140;0;;0.05 mg/ml;0;68,00;9;0;0;173
1739;Calcitonina de salmao;Calcitar 200;6;10;328006402;11;;200 U.I./dose;7;54,00;10;0;0;196
1740;Calcitonina de salmao;Calcitonina Wander 200;2;2;146552205;12;;200 U.I./dose;3;139,00;10;0;0;188
1741;Calcitonina de salmao;Calcitonina de Salmao Arrowblue;5;4;811234731;0;;200 U.I./dose;4;16,00;9;1;1;196
1742;Calcitonina de salmao;Calcitonina de Salmao Ciclum 200 U.I. Solucao para Pulverizacao Nasal;2;4;340921430;17;;200 U.I./dose;2;93,00;8;1;1;196
1743;Calcitonina de salmao;Calcitonina de Salmao Farmoz 200 U.I. Solucao para Pulverizacao Nasal;12;0;850730000;12;;200 U.I./dose;3;87,00;5;1;1;196
1744;Calcitonina de salmao;Calcitonina de Salmao Generis 200 U.I. Solucao para Pulverizacao Nasal;6;6;998345480;8;;200 U.I./dose;5;14,00;9;1;1;196
1745;Calcitonina de salmao;Calcitonina de Salmao Labesfal;4;9;357460030;17;;200 U.I./dose;4;12,00;11;1;1;196
1746;Calcitonina de salmao;Calcitonina de Salmao Ostinate 200 U.I. Solucao para Pulverizacao Nasal;6;3;266504479;1;;200 U.I./dose;4;19,00;8;1;1;196
