PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
12081;Sildenafil;Sildenafil Rodinal;5;11;786307225;15;;100 mg;1;139,00;2;1;1;56
12082;Sildenafil;Sildenafil Rodinal;12;3;756566238;14;;25 mg;3;91,00;2;1;1;56
12083;Sildenafil;Sildenafil Rodinal;10;8;58552170;20;;50 mg;1;148,00;2;1;1;56
12084;Sildenafil;Sildenafil Sandoz;10;4;974891470;2;;100 mg;1;32,00;2;1;1;41
12085;Sildenafil;Sildenafil Sandoz;11;1;7478801;17;;25 mg;7;91,00;2;1;1;41
12086;Sildenafil;Sildenafil Sandoz;13;8;211515177;14;;50 mg;0;122,00;2;1;1;41
12087;Sildenafil;Sildenafil Siltop;1;11;45827704;15;;100 mg;4;28,00;2;1;1;56
12088;Sildenafil;Sildenafil Siltop;13;5;685312913;18;;25 mg;6;11,00;2;1;1;56
12089;Sildenafil;Sildenafil Siltop;14;4;524383130;19;;50 mg;6;124,00;2;1;1;56
12090;Sildenafil;Sildenafil Teva;15;4;74255636;0;;100 mg;1;76,00;2;1;1;56
12091;Sildenafil;Sildenafil Teva;9;9;826122062;12;;25 mg;2;77,00;2;1;1;56
12092;Sildenafil;Sildenafil Teva;8;6;660674001;9;;50 mg;6;133,00;2;1;1;56
12093;Sildenafil;Sildenafil Upex;7;9;593001404;15;;100 mg;2;103,00;2;1;1;56
12094;Sildenafil;Sildenafil Upex;8;6;128341050;6;;25 mg;2;135,00;2;1;1;56
12095;Sildenafil;Sildenafil Upex;11;11;466883968;10;;50 mg;7;119,00;2;1;1;56
12096;Sildenafil;Sildenafil Upfil;5;6;107486022;7;;100 mg;4;6,00;2;1;1;56
12097;Sildenafil;Sildenafil Upfil;5;2;47649339;16;;25 mg;7;88,00;2;1;1;56
12098;Sildenafil;Sildenafil Upfil;12;7;516348853;14;;50 mg;4;53,00;2;1;1;56
12099;Sildenafil;Sildenafil Wynn;14;9;267131158;2;;100 mg;6;16,00;2;1;1;56
12100;Sildenafil;Sildenafil Wynn;8;11;986800778;14;;25 mg;0;44,00;2;1;1;56
12101;Sildenafil;Sildenafil Wynn;13;4;195730124;18;;50 mg;1;80,00;2;1;1;56
12102;Sildenafil;Sildenafil ratiopharm;12;9;323969196;0;;100 mg;5;67,00;2;1;1;56
12103;Sildenafil;Sildenafil ratiopharm;3;9;898521874;9;;25 mg;5;60,00;2;1;1;56
12104;Sildenafil;Sildenafil ratiopharm;9;3;199434373;0;;50 mg;0;127,00;2;1;1;56
12105;Sildenafil;Viagra;12;10;283849463;20;;100 mg;4;65,00;2;0;0;56
12106;Sildenafil;Viagra;13;0;621703458;7;;25 mg;3;118,00;2;0;0;56
12107;Sildenafil;Viagra;14;8;602682429;11;;50 mg;5;140,00;2;0;0;56
12108;Sildenafil;Vizarsin;11;0;879274599;16;;100 mg;1;145,00;2;1;1;56
12109;Sildenafil;Vizarsin;1;6;830630881;9;;25 mg;4;54,00;2;1;1;56
12110;Sildenafil;Vizarsin;9;4;729618793;18;;50 mg;5;54,00;2;1;1;56
12111;Silibinina;Legalon Sil;1;11;621712762;12;;350 mg;5;52,00;6;0;0;159
12112;Silimarina;Legalon;1;6;233896410;20;;140 mg;3;131,00;2;0;0;28
12113;Silimarina;Legalon;12;4;595050444;14;;70 mg;6;66,00;2;0;0;28
12114;Silimarina;Legalon;8;3;804223400;15;;10 mg/g;1;48,00;12;0;0;207
12115;Silodosina;Silodyx;5;7;403614600;3;;4 mg;3;96,00;2;0;0;28
12116;Silodosina;Silodyx;2;3;809808214;16;;8 mg;7;148,00;2;0;0;28
12117;Silodosina;Urorec;10;11;192964839;20;;4 mg;7;94,00;2;0;0;28
12118;Silodosina;Urorec;8;11;451561242;6;;8 mg;6;127,00;2;0;0;28
12119;Simeticone;Aero-OM;9;10;835718968;19;;125 mg;5;137,00;2;0;0;32
12120;Simeticone;Disflat;5;0;886480315;16;;42 mg;5;142,00;2;0;0;53
12121;Simeticone;Imogas;7;10;782900140;9;;240 mg;3;71,00;2;0;0;32
12122;Sinvastatina;Dislipina;14;5;809572404;17;;10 mg;7;92,00;2;1;1;56
12123;Sinvastatina;Dislipina;10;6;150470555;15;;20 mg;0;48,00;2;1;1;56
12124;Sinvastatina;Dislipina;3;2;320466723;9;;40 mg;5;14,00;2;1;1;56
12125;Sinvastatina;Jabastatina;15;3;930004778;2;;10 mg;2;132,00;2;0;0;56
12126;Sinvastatina;Jabastatina;6;0;43508238;12;;20 mg;3;85,00;2;0;0;56
12127;Sinvastatina;Jabastatina;15;6;937261960;15;;40 mg;3;29,00;2;0;0;56
12128;Sinvastatina;Simvacol;4;0;760953895;19;;10 mg;5;93,00;2;0;0;55
12129;Sinvastatina;Simvacol;12;3;406514709;18;;20 mg;6;80,00;2;0;0;55
12130;Sinvastatina;Simvasim 10;2;9;634957253;17;;10 mg;1;6,00;2;0;0;56
12131;Sinvastatina;Simvasim 20;1;6;865015013;6;;20 mg;4;97,00;2;0;0;56
12132;Sinvastatina;Sinpor;7;11;577374725;19;;20 mg;3;123,00;2;0;0;55
12133;Sinvastatina;Sinvastatina APceuticals;4;7;476741370;11;;10 mg;0;96,00;2;1;1;56
12134;Sinvastatina;Sinvastatina APceuticals;9;11;563525928;0;;20 mg;4;109,00;2;1;1;56
12135;Sinvastatina;Sinvastatina APceuticals;12;11;784221102;9;;40 mg;2;11,00;2;1;1;56
12136;Sinvastatina;Sinvastatina Accord;10;10;178551910;20;;10 mg;1;39,00;2;1;1;56
12137;Sinvastatina;Sinvastatina Accord;7;6;177888425;0;;20 mg;6;71,00;2;1;1;56
12138;Sinvastatina;Sinvastatina Accord;9;2;904032399;6;;40 mg;2;44,00;2;1;1;56
12139;Sinvastatina;Sinvastatina Accord;12;10;653401995;8;;80 mg;2;101,00;2;1;1;56
12140;Sinvastatina;Sinvastatina Actavis;11;1;539471625;5;;10 mg;7;30,00;2;1;1;56
12141;Sinvastatina;Sinvastatina Actavis;14;11;4633610;4;;20 mg;3;81,00;2;1;1;56
12142;Sinvastatina;Sinvastatina Actavis;11;7;574631996;12;;40 mg;4;8,00;2;1;1;56
12143;Sinvastatina;Sinvastatina Actavis;15;9;518053339;2;;80 mg;3;85,00;2;1;1;56
12144;Sinvastatina;Sinvastatina Alistim 10 mg Comprimidos revestidos;15;11;600932544;6;;10 mg;6;143,00;2;1;1;55
12145;Sinvastatina;Sinvastatina Alistim 20 mg Comprimidos revestidos;12;8;344623998;18;;20 mg;2;81,00;2;1;1;55
12146;Sinvastatina;Sinvastatina Alistim 40 mg Comprimidos revestidos;10;9;508525919;16;;40 mg;2;13,00;2;1;1;55
12147;Sinvastatina;Sinvastatina Almus;12;0;116269159;19;;10 mg;5;24,00;2;1;1;55
12148;Sinvastatina;Sinvastatina Almus;2;1;615806304;5;;20 mg;7;146,00;2;1;1;56
12149;Sinvastatina;Sinvastatina Almus;2;1;89536937;2;;40 mg;0;82,00;2;1;1;56
12150;Sinvastatina;Sinvastatina Alter 10 mg Comprimidos Revestidos;9;1;331452930;8;;10 mg;0;107,00;2;1;1;56
12151;Sinvastatina;Sinvastatina Alter 20 mg Comprimidos Revestidos;14;5;132355188;2;;20 mg;5;95,00;2;1;1;56
12152;Sinvastatina;Sinvastatina Alter 40 mg Comprimidos Revestidos;11;7;948505797;4;;40 mg;3;12,00;2;1;1;56
12153;Sinvastatina;Sinvastatina Arrowblue 10 mg Comprimidos;9;2;999930838;6;;10 mg;3;146,00;2;1;1;56
12154;Sinvastatina;Sinvastatina Arrowblue 20 mg Comprimidos;11;2;871001568;18;;20 mg;5;40,00;2;1;1;56
12155;Sinvastatina;Sinvastatina Arrowblue 40 mg Comprimidos;1;2;10478814;20;;40 mg;2;45,00;2;1;1;56
12156;Sinvastatina;Sinvastatina Aurobindo;6;4;775617834;1;;10 mg;7;36,00;2;1;1;56
12157;Sinvastatina;Sinvastatina Aurobindo;5;10;137395480;13;;20 mg;2;45,00;2;1;1;56
12158;Sinvastatina;Sinvastatina Aurobindo;2;9;9528217;14;;40 mg;6;47,00;2;1;1;56
12159;Sinvastatina;Sinvastatina Azevedos;8;1;893018206;0;;20 mg;6;60,00;2;1;1;55
12160;Sinvastatina;Sinvastatina Baldacci 10 mg Comprimidos Revestidos Por Pelicula;10;7;414100598;20;;10 mg;0;122,00;2;1;1;55
12161;Sinvastatina;Sinvastatina Baldacci 20 mg Comprimidos Revestidos Por Pelicula;7;9;685961715;16;;20 mg;6;64,00;2;1;1;55
12162;Sinvastatina;Sinvastatina Baldacci 40 mg Comprimidos Revestidos Por Pelicula;12;1;38290622;2;;40 mg;1;92,00;2;1;1;55
12163;Sinvastatina;Sinvastatina Basi;12;4;657362775;5;;10 mg;4;90,00;2;1;1;55
12164;Sinvastatina;Sinvastatina Basi;12;6;961223864;11;;20 mg;5;34,00;2;1;1;55
12165;Sinvastatina;Sinvastatina Basi;5;5;977911333;14;;40 mg;2;15,00;2;1;1;55
12166;Sinvastatina;Sinvastatina Biolipe 10 mg Comprimidos Revestidos;13;4;61791294;11;;10 mg;6;140,00;2;1;1;55
12167;Sinvastatina;Sinvastatina Biolipe 20 mg Comprimidos Revestidos;4;3;782923303;2;;20 mg;6;41,00;2;1;1;55
12168;Sinvastatina;Sinvastatina Biolipe 40 mg Comprimidos Revestidos;11;2;631000489;19;;40 mg;3;99,00;2;1;1;55
12169;Sinvastatina;Sinvastatina Bluefish;7;9;739454750;7;;10 mg;7;47,00;2;1;1;56
12170;Sinvastatina;Sinvastatina Bluefish;8;10;375788708;15;;20 mg;7;133,00;2;1;1;56
12171;Sinvastatina;Sinvastatina Bluefish;4;4;316267593;12;;40 mg;4;139,00;2;1;1;56
12172;Sinvastatina;Sinvastatina Bluepharma Industria Farmacêutica S.A. 10 mg Comprimidos Revestidos;14;4;20992011;17;;10 mg;4;19,00;2;1;1;56
12173;Sinvastatina;Sinvastatina Bluepharma Industria Farmacêutica S.A. 20 mg Comprimidos Revestidos;11;10;92781404;19;;20 mg;7;138,00;2;1;1;56
12174;Sinvastatina;Sinvastatina Bluepharma Industria Farmacêutica S.A. 40 mg Comprimidos Revestidos;1;7;440948407;5;;40 mg;7;140,00;2;1;1;56
12175;Sinvastatina;Sinvastatina Bluesar;1;3;444455549;8;;10 mg;6;100,00;2;1;1;56
12176;Sinvastatina;Sinvastatina Bluesar;10;9;484676790;5;;20 mg;1;63,00;2;1;1;56
12177;Sinvastatina;Sinvastatina Bluesar;9;7;903494463;7;;40 mg;7;24,00;2;1;1;56
12178;Sinvastatina;Sinvastatina Ceabisin;8;5;909654309;1;;20 mg;6;31,00;2;1;1;56
12179;Sinvastatina;Sinvastatina Ceabisin;6;2;536238981;7;;40 mg;1;50,00;2;1;1;56
12180;Sinvastatina;Sinvastatina Ciclum 10 mg comprimidos revestidos por pelicula;8;0;193872655;14;;10 mg;2;61,00;2;1;1;56
12181;Sinvastatina;Sinvastatina Ciclum 20 mg comprimidos revestidos por pelicula;12;8;282245899;1;;20 mg;6;116,00;2;1;1;56
12182;Sinvastatina;Sinvastatina Ciclum 40 mg comprimidos revestidos por pelicula;8;8;170518382;20;;40 mg;3;24,00;2;1;1;56
12183;Sinvastatina;Sinvastatina Cinfa;12;3;446687921;17;;10 mg;4;107,00;2;1;1;56
12184;Sinvastatina;Sinvastatina Cinfa;13;5;106777422;0;;20 mg;2;23,00;2;1;1;56
12185;Sinvastatina;Sinvastatina Cinfa;8;7;403642489;1;;40 mg;0;143,00;2;1;1;56
12186;Sinvastatina;Sinvastatina Colvastina;5;3;292755425;15;;10 mg;7;146,00;2;1;1;55
12187;Sinvastatina;Sinvastatina Colvastina;5;4;903355245;17;;20 mg;7;62,00;2;1;1;55
12188;Sinvastatina;Sinvastatina Colvastina;6;9;624999770;15;;40 mg;4;22,00;2;1;1;55
12189;Sinvastatina;Sinvastatina Daquimed;3;4;235881593;17;;10 mg;7;58,00;2;1;1;56
12190;Sinvastatina;Sinvastatina Daquimed;2;1;445214249;6;;20 mg;2;29,00;2;1;1;56
12191;Sinvastatina;Sinvastatina Daquimed;3;6;745984974;18;;40 mg;4;31,00;2;1;1;56
12192;Sinvastatina;Sinvastatina Decafarma;9;0;210484010;17;;10 mg;7;128,00;2;1;1;56
12193;Sinvastatina;Sinvastatina Decafarma;14;6;869351664;12;;20 mg;0;103,00;2;1;1;56
12194;Sinvastatina;Sinvastatina Decafarma;10;11;312938457;15;;40 mg;7;23,00;2;1;1;56
12195;Sinvastatina;Sinvastatina Farmoz 10 mg Comprimidos Revestidos;8;1;297447381;15;;10 mg;1;24,00;2;1;1;56
12196;Sinvastatina;Sinvastatina Farmoz 20 mg Comprimidos Revestidos;4;3;559154965;7;;20 mg;4;40,00;2;1;1;56
12197;Sinvastatina;Sinvastatina Farmoz 40 mg Comprimidos Revestidos;8;0;391918031;7;;40 mg;4;16,00;2;1;1;56
12198;Sinvastatina;Sinvastatina Frosst;13;2;296283857;1;;10 mg;5;44,00;2;0;0;56
12199;Sinvastatina;Sinvastatina Frosst;1;5;515637948;1;;20 mg;4;107,00;2;0;0;56
12200;Sinvastatina;Sinvastatina GP;9;9;900768236;7;;10 mg;5;100,00;2;1;1;56
12201;Sinvastatina;Sinvastatina GP;8;11;747911524;0;;20 mg;7;107,00;2;1;1;56
12202;Sinvastatina;Sinvastatina GP;8;0;198842424;1;;40 mg;7;105,00;2;1;1;56
12203;Sinvastatina;Sinvastatina Generis 10 mg Comprimidos Revestidos;7;7;767749109;10;;10 mg;5;17,00;2;1;1;56
12204;Sinvastatina;Sinvastatina Generis 20 mg Comprimidos Revestidos;15;2;921330954;5;;20 mg;2;138,00;2;1;1;56
12205;Sinvastatina;Sinvastatina Generis 40 mg Comprimidos Revestidos;10;11;429072951;2;;40 mg;1;74,00;2;1;1;56
12206;Sinvastatina;Sinvastatina Generis 80 mg Comprimidos;3;8;10542016;19;;80 mg;3;48,00;2;1;1;56
12207;Sinvastatina;Sinvastatina Germed;8;6;918695842;20;;10 mg;7;61,00;2;1;1;56
12208;Sinvastatina;Sinvastatina Germed;8;2;224144895;1;;20 mg;7;120,00;2;1;1;56
12209;Sinvastatina;Sinvastatina Germed;5;5;576513858;20;;40 mg;5;74,00;2;1;1;56
12210;Sinvastatina;Sinvastatina ITF 10 mg Comprimidos Revestidos;10;10;360336419;17;;10 mg;6;6,00;2;1;1;56
12211;Sinvastatina;Sinvastatina ITF 20 mg Comprimidos Revestidos;11;4;733280274;14;;20 mg;0;53,00;2;1;1;56
12212;Sinvastatina;Sinvastatina ITF 40 mg Comprimidos Revestidos;14;4;952020205;0;;40 mg;3;7,00;2;1;1;56
12213;Sinvastatina;Sinvastatina J. Neves;6;1;752913603;0;;10 mg;7;133,00;2;1;1;56
12214;Sinvastatina;Sinvastatina J. Neves;5;0;57785369;17;;20 mg;6;7,00;2;1;1;56
12215;Sinvastatina;Sinvastatina J. Neves;5;0;204643154;16;;40 mg;1;150,00;2;1;1;56
12216;Sinvastatina;Sinvastatina Jaba;10;1;710919257;3;;10 mg;7;144,00;2;1;1;56
12217;Sinvastatina;Sinvastatina Jaba;8;3;85025321;12;;20 mg;4;28,00;2;1;1;56
12218;Sinvastatina;Sinvastatina Jaba;11;7;861103238;3;;40 mg;1;60,00;2;1;1;56
12219;Sinvastatina;Sinvastatina Krka;12;4;88841961;18;;10 mg;0;119,00;2;1;1;56
12220;Sinvastatina;Sinvastatina Krka;13;3;445871043;0;;20 mg;4;96,00;2;1;1;56
12221;Sinvastatina;Sinvastatina Labesfal;10;3;462642092;1;;10 mg;1;5,00;2;1;1;56
12222;Sinvastatina;Sinvastatina Labesfal;7;1;435507717;4;;20 mg;1;112,00;2;1;1;56
12223;Sinvastatina;Sinvastatina Labesfal;13;0;387228305;10;;40 mg;7;105,00;2;1;1;56
12224;Sinvastatina;Sinvastatina Laquifa 10 mg Comprimidos Revestidos;13;6;551092322;9;;10 mg;3;34,00;2;1;1;56
12225;Sinvastatina;Sinvastatina Laquifa 20 mg Comprimidos Revestidos;15;5;302358812;15;;20 mg;0;33,00;2;1;1;56
12226;Sinvastatina;Sinvastatina Laquifa 40 mg Comprimidos Revestidos;12;1;781256679;11;;40 mg;4;62,00;2;1;1;56
12227;Sinvastatina;Sinvastatina Lipaz 10 mg Comprimidos Revestidos por Pelicula;10;0;256955637;18;;10 mg;4;132,00;2;1;1;55
12228;Sinvastatina;Sinvastatina Lipaz 20 mg Comprimidos Revestidos por Pelicula;12;6;797007809;13;;20 mg;5;145,00;2;1;1;55
12229;Sinvastatina;Sinvastatina Lipaz 40 mg Comprimidos Revestidos por Pelicula;3;5;584491005;17;;40 mg;2;72,00;2;1;1;55
12230;Sinvastatina;Sinvastatina Medical;9;5;808583634;10;;20 mg;6;143,00;2;1;1;56
12231;Sinvastatina;Sinvastatina Mepha;2;9;994836288;3;;20 mg;5;146,00;2;1;1;56
12232;Sinvastatina;Sinvastatina Mepha;15;0;343667607;0;;40 mg;3;25,00;2;1;1;56
12233;Sinvastatina;Sinvastatina Mer;10;11;126224718;4;;10 mg;4;24,00;2;1;1;56
12234;Sinvastatina;Sinvastatina Mer;8;5;106440610;2;;20 mg;0;24,00;2;1;1;56
12235;Sinvastatina;Sinvastatina Mylan;8;7;180142593;17;;10 mg;0;127,00;2;1;1;56
12236;Sinvastatina;Sinvastatina Mylan;4;11;388468269;5;;20 mg;1;12,00;2;1;1;56
12237;Sinvastatina;Sinvastatina Mylan;4;1;199999239;5;;40 mg;2;149,00;2;1;1;56
12238;Sinvastatina;Sinvastatina Parke-Davis;12;2;548105450;10;;10 mg;3;10,00;2;1;1;56
12239;Sinvastatina;Sinvastatina Parke-Davis;10;7;744409752;14;;20 mg;7;148,00;2;1;1;56
12240;Sinvastatina;Sinvastatina Parke-Davis;11;3;205195014;9;;40 mg;3;64,00;2;1;1;56
12241;Sinvastatina;Sinvastatina Pharmakern;7;11;521769708;1;;10 mg;3;70,00;2;1;1;56
12242;Sinvastatina;Sinvastatina Pharmakern;13;4;938608197;4;;20 mg;3;93,00;2;1;1;56
12243;Sinvastatina;Sinvastatina Pharmakern;2;5;106220211;0;;40 mg;7;4,00;2;1;1;56
12244;Sinvastatina;Sinvastatina Quimedical;6;2;865010690;15;;10 mg;1;134,00;2;1;1;56
12245;Sinvastatina;Sinvastatina Quimedical;4;11;104832149;11;;20 mg;4;72,00;2;1;1;56
12246;Sinvastatina;Sinvastatina Quimedical;12;3;387462184;12;;40 mg;1;65,00;2;1;1;56
12247;Sinvastatina;Sinvastatina Ranbaxy 10 mg Comprimidos;7;0;214112515;1;;10 mg;3;106,00;2;1;1;56
12248;Sinvastatina;Sinvastatina Ranbaxy 20 mg Comprimidos;3;3;372621473;19;;20 mg;1;1,00;2;1;1;56
12249;Sinvastatina;Sinvastatina Ranbaxy 40 mg Comprimidos;4;10;997825700;0;;40 mg;1;136,00;2;1;1;56
12250;Sinvastatina;Sinvastatina Ratiopharm;9;6;371405935;15;;10 mg;6;91,00;2;1;1;56
12251;Sinvastatina;Sinvastatina Ratiopharm;9;3;522940707;17;;20 mg;6;31,00;2;1;1;56
12252;Sinvastatina;Sinvastatina Ratiopharm;5;6;469667491;12;;40 mg;7;88,00;2;1;1;56
12253;Sinvastatina;Sinvastatina Sandoz;15;10;731856301;10;;10 mg;1;72,00;2;1;1;56
12254;Sinvastatina;Sinvastatina Sandoz;12;9;716518384;3;;20 mg;2;51,00;2;1;1;56
12255;Sinvastatina;Sinvastatina Sandoz;1;8;458874724;20;;40 mg;0;72,00;2;1;1;56
12256;Sinvastatina;Sinvastatina Sinvastil 20 mg Comprimidos Revestidos;15;5;190349012;17;;20 mg;6;39,00;2;1;1;55
12257;Sinvastatina;Sinvastatina Sinvastil 40 mg Comprimidos Revestidos;8;6;491336575;18;;40 mg;1;36,00;2;1;1;55
12258;Sinvastatina;Sinvastatina Stada;12;6;772426222;11;;10 mg;1;52,00;2;1;1;56
12259;Sinvastatina;Sinvastatina Stada;9;6;398227406;2;;20 mg;5;137,00;2;1;1;56
12260;Sinvastatina;Sinvastatina Stada;9;7;253535425;19;;40 mg;3;5,00;2;1;1;56
12261;Sinvastatina;Sinvastatina Tecnimede;7;3;589375184;7;;10 mg;3;10,00;2;0;0;55
12262;Sinvastatina;Sinvastatina Tetrafarma;7;1;282918605;1;;10 mg;7;148,00;2;1;1;55
12263;Sinvastatina;Sinvastatina Tetrafarma 20 mg Comprimidos revestidos por pelicula;1;9;295160891;7;;20 mg;6;121,00;2;1;1;56
12264;Sinvastatina;Sinvastatina Tetrafarma 40 mg Comprimidos revestidos por pelicula;9;10;349995955;4;;40 mg;1;53,00;2;1;1;56
12265;Sinvastatina;Sinvastatina Teva;9;0;590181375;3;;10 mg;0;40,00;2;1;1;56
12266;Sinvastatina;Sinvastatina Teva;6;3;742586734;1;;20 mg;7;77,00;2;1;1;56
12267;Sinvastatina;Sinvastatina Teva;10;0;425187805;18;;40 mg;0;132,00;2;1;1;56
12268;Sinvastatina;Sinvastatina Teva;8;0;581213502;10;;80 mg;7;49,00;2;1;1;56
12269;Sinvastatina;Sinvastatina Vascorim;9;6;242713605;19;;10 mg;4;54,00;2;1;1;56
12270;Sinvastatina;Sinvastatina Vascorim;4;1;998984486;17;;20 mg;6;142,00;2;1;1;56
12271;Sinvastatina;Sinvastatina Vascorim;9;1;932029204;15;;40 mg;0;57,00;2;1;1;56
12272;Sinvastatina;Sinvastatina Vida;3;8;402470252;18;;10 mg;0;28,00;2;1;1;56
12273;Sinvastatina;Sinvastatina Vida;5;7;266689876;9;;20 mg;5;145,00;2;1;1;56
12274;Sinvastatina;Sinvastatina Vida;6;3;729445611;17;;40 mg;5;17,00;2;1;1;56
12275;Sinvastatina;Sinvastatina Winthrop 20 mg Comprimidos revestidos;3;8;147789467;1;;20 mg;7;90,00;2;1;1;56
12276;Sinvastatina;Sinvastatina Winthrop 40 mg Comprimidos revestidos;11;0;215459787;14;;40 mg;7;14,00;2;1;1;56
12277;Sinvastatina;Sinvastatina Wynn;5;2;227802824;15;;10 mg;6;121,00;2;0;0;55
12278;Sinvastatina;Sinvastatina Wynn;12;5;538474604;18;;20 mg;6;37,00;2;0;0;55
12279;Sinvastatina;Sinvastatina Zaim;3;3;838619703;15;;40 mg;1;118,00;2;1;1;56
12280;Sinvastatina;Sinvastatina Zapil;3;9;463313744;14;;10 mg;0;25,00;2;1;1;56
12281;Sinvastatina;Sinvastatina Zapil;6;2;576748793;2;;20 mg;7;144,00;2;1;1;56
12282;Sinvastatina;Sinvastatina Zapil;7;5;923653180;1;;40 mg;0;134,00;2;1;1;56
12283;Sinvastatina;Sinvastatina Zera;13;1;235971174;20;;10 mg;1;87,00;2;0;0;55
12284;Sinvastatina;Sinvastatina Zera 20 mg Comprimidos Revestidos;1;5;68514742;1;;20 mg;2;114,00;2;1;1;55
12285;Sinvastatina;Sinvastatina Zera 40 mg Comprimidos Revestidos;13;7;57500006;16;;40 mg;5;18,00;2;1;1;55
12286;Sinvastatina;Sinvastatina arrowblue 80 mg Comprimidos;15;0;23572260;15;;80 mg;0;39,00;2;1;1;56
12287;Sinvastatina;Sinvastatina krka;1;2;503049698;13;;40 mg;6;41,00;2;1;1;56
12288;Sinvastatina;Sinvastatina toLife 10 mg comprimidos revestidos;5;11;71759605;6;;10 mg;1;90,00;2;1;1;56
12289;Sinvastatina;Sinvastatina toLife 20 mg comprimidos revestidos;12;1;956835085;17;;20 mg;2;105,00;2;1;1;56
12290;Sinvastatina;Sinvastatina toLife 40 mg comprimidos revestidos;13;7;643534453;11;;40 mg;6;102,00;2;1;1;56
12291;Sinvastatina;Sinvastil;5;6;337763633;6;;10 mg;2;5,00;2;0;0;55
12292;Sinvastatina;Wensan;1;0;863067333;16;;10 mg;3;112,00;2;1;1;56
12293;Sinvastatina;Zocor;11;1;945503835;4;;10 mg;3;125,00;2;0;0;56
12294;Sinvastatina;Zocor;14;3;233455322;9;;20 mg;4;105,00;2;0;0;56
12295;Sinvastatina;Zocor;12;0;618456978;8;;40 mg;0;139,00;2;0;0;56
12296;Sinvastatina;Zocor;14;0;269016747;20;;80 mg;7;132,00;2;0;0;56
12297;Sinvastatina + Ezetimiba;Inegy;8;6;505497672;17;;10 mg + 10 mg;4;15,00;2;0;0;41
12298;Sinvastatina + Ezetimiba;Inegy;12;6;982964622;19;;20 mg + 10 mg;2;95,00;2;0;0;41
12299;Sinvastatina + Ezetimiba;Inegy;6;11;648845172;14;;40 mg + 10 mg;2;12,00;2;0;0;41
12300;Sinvastatina + Ezetimiba;Inegy;4;11;708642070;6;;80 mg + 10 mg;0;60,00;2;0;0;41
12301;Sinvastatina + Ezetimiba;Vytorin;10;9;742918594;16;;10 mg + 10 mg;3;39,00;2;0;0;41
12302;Sinvastatina + Ezetimiba;Vytorin;6;0;537386023;13;;20 mg + 10 mg;7;139,00;2;0;0;41
12303;Sinvastatina + Ezetimiba;Vytorin;12;1;848161684;0;;40 mg + 10 mg;4;85,00;2;0;0;41
12304;Sinvastatina + Ezetimiba;Vytorin;11;2;263044418;0;;80 mg + 10 mg;1;17,00;2;0;0;41
12305;Sirolimus;Rapamune;6;11;613712813;18;;0.5 mg;1;136,00;2;0;0;55
12306;Sirolimus;Rapamune;8;2;419850712;16;;1 mg;7;97,00;2;0;0;55
12307;Sirolimus;Rapamune;5;10;166989641;5;;2 mg;0;26,00;2;0;0;55
12308;Sirolimus;Rapamune;5;2;986135936;12;;5 mg;4;29,00;2;0;0;55
12309;Sirolimus;Rapamune;8;4;31774557;7;;1 mg/ml;3;106,00;2;0;0;180
12310;Sitagliptina;Januvia;15;8;339759955;11;;100 mg;1;30,00;2;0;0;56
12311;Sitagliptina;Januvia;9;11;94835732;17;;25 mg;4;106,00;2;0;0;56
12312;Sitagliptina;Januvia;2;6;23481818;18;;50 mg;1;97,00;2;0;0;56
12313;Sitagliptina;Ristaben;2;4;481554113;5;;100 mg;0;19,00;2;0;0;56
12314;Sitagliptina;Ristaben;14;0;562264355;1;;25 mg;6;24,00;2;0;0;56
12315;Sitagliptina;Ristaben;9;11;617295269;1;;50 mg;0;46,00;2;0;0;56
12316;Sitagliptina;Tesavel;12;5;203406332;7;;100 mg;7;26,00;2;0;0;56
12317;Sitagliptina;Tesavel;6;4;614762295;5;;25 mg;1;49,00;2;0;0;56
12318;Sitagliptina;Tesavel;15;6;561933979;11;;50 mg;2;12,00;2;0;0;56
12319;Sitagliptina;Xelevia;15;0;584827831;2;;100 mg;1;75,00;2;0;0;56
12320;Sitagliptina;Xelevia;8;11;680786371;0;;25 mg;7;14,00;2;0;0;56
12321;Sitagliptina;Xelevia;11;1;627481523;10;;50 mg;4;53,00;2;0;0;56
12322;Sitaxentano;Thelin;13;7;31849175;13;;100 mg;0;3,00;2;0;0;56
12323;Sobrerol;Mucodox;7;10;721960760;8;;100 mg;2;78,00;2;0;0;28
12324;Sobrerol;Mucodox;2;8;490647327;1;;200 mg;2;113,00;9;0;0;157
12325;Sobrerol;Mucodox;4;2;505008946;9;;8 mg/ml;6;46,00;1;0;0;215
12326;Sobrerol;Pulmus;11;1;747318814;8;;8 mg/ml;1;44,00;4;0;0;215
12327;Solifenacina;Flomin;14;9;954919886;16;;10 mg;0;128,00;2;0;0;56
12328;Solifenacina;Flomin;9;8;643459685;12;;5 mg;1;95,00;2;0;0;56
12329;Solifenacina;Uriclin;6;3;783936747;2;;10 mg;3;149,00;2;0;0;56
12330;Solifenacina;Uriclin;4;10;347921287;7;;5 mg;5;122,00;2;0;0;56
