PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
8153;Menotropina;Menopur;14;1;221427508;11;;1200 U.I.;1;106,00;14;0;0;137
8154;Menotropina;Menopur;14;6;704423949;11;;150 U.I. / 1 ml;7;136,00;1;0;0;137
8155;Menotropina;Menopur;13;10;726564307;3;;600 U.I.;7;27,00;7;0;0;137
8156;Menotropina;Menopur;3;6;264079485;14;;75 U.I./1 ml;6;39,00;4;0;0;137
8157;Mepartricina;Iperplasin;14;1;745023949;2;;40 mg;0;97,00;2;0;0;50
8158;Mepartricina;Ipertrofan;13;10;273852970;15;;40 mg;3;57,00;2;0;0;50
8159;Mepartricina;Tricandil;4;10;962187511;9;;25000 U;6;65,00;13;0;0;125
8160;Mepivacaina;Isogaine 3 %;9;6;530398929;5;;54 mg/1.8 ml;3;7,00;8;0;0;177
8161;Mepivacaina;Mepivacaina 1% Braun;3;1;303293562;20;;100 mg/10 ml;7;85,00;3;0;0;177
8162;Mepivacaina;Mepivacaina 1% Braun;14;7;629903525;6;;20 mg/2 ml;5;72,00;10;0;0;177
8163;Mepivacaina;Mepivacaina 1% Braun;10;1;118382526;9;;50 mg/5 ml;2;99,00;3;0;0;177
8164;Mepivacaina;Mepivacaina 2% Braun;1;8;107285930;3;;100 mg/5 ml;4;127,00;3;0;0;177
8165;Mepivacaina;Mepivacaina 2% Braun;4;0;71643747;8;;200 mg/10 ml;5;80,00;8;0;0;177
8166;Mepivacaina;Mepivacaina 2% Braun;8;1;947512470;5;;40 mg/2 ml;1;60,00;4;0;0;177
8167;Mepivacaina;Mepivacaina Cartucarp;12;7;900213734;14;;30 mg/ml;0;69,00;8;1;1;177
8168;Mepivacaina;Mepivacaina Normon;13;9;956062874;15;;10 mg/ml;2;147,00;14;1;1;177
8169;Mepivacaina;Mepivacaina Normon;6;7;31497722;9;;20 mg/ml;2;119,00;5;1;1;177
8170;Mepivacaina;Mepivacaina Normon;6;8;597366168;4;;30 mg/ml;6;21,00;11;1;1;177
8171;Mepivacaina;Mepivastesin;11;2;656093013;5;;30 mg/ml;0;42,00;5;0;0;177
8172;Mepivacaina;Scandinibsa 3%;10;3;233980180;10;;54 mg/1.8 ml;1;92,00;14;0;0;177
8173;Mepivacaina;Scandonest;4;10;735383685;14;;30 mg/ml;5;24,00;3;0;0;177
8174;Mepivacaina + Adrenalina;Scandinibsa 2% Epinefrina;5;1;837916503;9;;36 mg/1.8 ml + 0.018 mg/1.8 ml;2;64,00;11;0;0;177
8175;Mequitazina;Primalan;11;6;718353216;4;;5 mg;2;133,00;2;0;0;41
8176;Mequitazina;Primalan;11;4;277376120;14;;0.5 mg/ml;0;146,00;3;0;0;215
8177;Mercaptamina;Cystagon;9;4;719128933;18;;150 mg;4;55,00;2;0;0;28
8178;Mercaptamina;Cystagon;5;5;258853279;16;;50 mg;1;22,00;2;0;0;28
8179;Meropenem;Meronem;9;7;372713379;5;;1000 mg;7;139,00;13;0;0;156
8180;Meropenem;Meronem;1;3;54707138;17;;500 mg;2;28,00;4;0;0;156
8181;Meropenem;Meropenem Color;12;2;787718240;15;;1000 mg;1;6,00;12;1;1;156
8182;Meropenem;Meropenem Color;10;0;122376874;3;;500 mg;3;5,00;4;1;1;156
8183;Meropenem;Meropenem Combino;9;5;520844287;20;;1000 mg;7;143,00;10;1;1;155
8184;Meropenem;Meropenem Combino;2;0;772852345;12;;500 mg;3;125,00;13;1;1;155
8185;Meropenem;Meropenem Farmoz;12;7;471769388;8;;1000 mg;6;20,00;1;1;1;155
8186;Meropenem;Meropenem Farmoz;6;11;657444368;12;;500 mg;2;64,00;4;1;1;155
8187;Meropenem;Meropenem Generis;10;3;87746836;7;;1000 mg;5;60,00;10;1;1;155
8188;Meropenem;Meropenem Generis;5;8;868025544;18;;500 mg;3;23,00;5;1;1;155
8189;Meropenem;Meropenem Green Avet;14;1;135559226;20;;1000 mg;3;109,00;9;1;1;155
8190;Meropenem;Meropenem Green Avet;6;5;872322907;3;;500 mg;2;15,00;11;1;1;155
8191;Meropenem;Meropenem Hikma;8;10;833812255;8;;1000 mg;7;108,00;6;1;1;156
8192;Meropenem;Meropenem Hikma;5;2;638911119;15;;500 mg;1;127,00;1;1;1;156
8193;Meropenem;Meropenem Hospira;14;6;519294683;19;;1000 mg;1;3,00;12;1;1;156
8194;Meropenem;Meropenem Hospira;7;11;414474622;14;;500 mg;1;75,00;2;1;1;156
8195;Meropenem;Meropenem Kabi;13;11;769285983;13;;1000 mg;6;115,00;1;1;1;156
8196;Meropenem;Meropenem Kabi;6;11;178785840;16;;500 mg;7;48,00;2;1;1;156
8197;Meropenem;Meropenem Venus Pharma;15;10;50836842;17;;1000 mg;4;75,00;2;1;1;156
8198;Meropenem;Meropenem Venus Pharma;3;8;962042116;11;;500 mg;7;121,00;1;1;1;156
8199;Mesilato de di-hidroergocriptina;Striatal;6;0;956639619;14;;20 mg;7;77,00;2;0;0;41
8200;Mesilato de di-hidroergocriptina;Striatal;10;5;423209065;6;;5 mg;2;1,00;2;0;0;28
8201;Mesilato de di-hidroergocristina;Diertina;15;3;285341549;16;;3 mg;6;142,00;2;0;0;28
8202;Mesilato de di-hidroergotamina;Seglor Retard;7;0;128259120;1;;5 mg;7;145,00;2;0;0;30
8203;Mesna;Uromitexan;4;2;327997975;11;;100 mg/ml;1;138,00;13;0;0;177
8204;Mesna;Uromitexan;6;9;227570820;3;;100 mg/ml;0;91,00;9;0;0;177
8205;Mesna;Uromitexan;15;6;511520784;1;;400 mg/4 ml;4;66,00;11;0;0;177
8206;Mesoglicano sodico;Prisma;10;0;172521029;17;;24 mg;5;125,00;2;0;0;28
8207;Messalazina;Asacol;15;0;345574136;0;;400 mg;0;37,00;2;0;0;50
8208;Messalazina;Asacol;2;6;255238354;17;;800 mg;6;67,00;2;0;0;50
8209;Messalazina;Asacol;12;2;974403001;11;;500 mg;2;24,00;10;0;0;202
8210;Messalazina;Asacol;1;6;298242333;0;;20 mg/ml;3;14,00;10;0;0;213
8211;Messalazina;Asacol;7;0;701278719;12;;40 mg/ml;7;7,00;9;0;0;213
8212;Messalazina;Claversal;7;5;241162634;20;;500 mg;6;47,00;2;0;0;50
8213;Messalazina;Claversal;7;2;509180558;7;;500 mg;5;36,00;9;0;0;202
8214;Messalazina;Pentasa;3;11;597984601;0;;1000 mg;6;110,00;2;0;0;46
8215;Messalazina;Pentasa;8;0;402308270;5;;500 mg;3;78,00;2;0;0;46
8216;Messalazina;Pentasa;1;10;983471866;19;;1000 mg;7;9,00;13;0;0;202
8217;Messalazina;Pentasa;2;8;655408940;7;;1000 mg/100 ml;6;138,00;8;0;0;213
8218;Messalazina;Pentasa 1 g;6;6;113421301;3;;1000 mg;1;92,00;14;0;0;106
8219;Messalazina;Salofalk;15;11;431334817;12;;250 mg;3;6,00;2;0;0;50
8220;Messalazina;Salofalk;14;4;86471688;17;;500 mg;2;84,00;2;0;0;50
8221;Messalazina;Salofalk;12;6;77231590;4;;1 g/dose;7;145,00;9;0;0;80
8222;Messalazina;Salofalk;8;6;879806673;13;;1500 mg;0;43,00;8;0;0;110
8223;Messalazina;Salofalk;6;10;446494421;6;;1000 mg;6;140,00;11;0;0;202
8224;Messalazina;Salofalk;11;10;363459579;15;;250 mg;6;57,00;6;0;0;202
8225;Messalazina;Salofalk;8;6;594171564;19;;500 mg;4;36,00;14;0;0;202
8226;Messalazina;Salofalk;8;11;104302139;6;;4 g/60 ml;5;62,00;4;0;0;213
8227;Messalazina;Salofalk Granulos;3;4;468205260;7;;1000 mg;5;118,00;1;0;0;110
8228;Messalazina;Salofalk Granulos;5;4;693453255;8;;500 mg;3;105,00;11;0;0;110
8229;Mesterolona;Proviron;12;2;664260871;0;;25 mg;2;1,00;2;0;0;41
8230;Metamizol magnesico;Dolocalma;7;2;334922167;0;;575 mg;1;49,00;2;0;0;28
8231;Metamizol magnesico;Dolocalma;2;0;707195436;7;;2000 mg/5 ml;5;133,00;8;0;0;177
8232;Metamizol magnesico;Metamizol Cinfa;5;11;206349115;4;;575 mg;5;114,00;2;1;1;28
8233;Metamizol magnesico;Metamizol Nodol;3;9;438090804;8;;575 mg;0;121,00;2;1;1;28
8234;Metamizol magnesico;Metamizol Teva;11;9;761407037;13;;575 mg;6;80,00;2;1;1;28
8235;Metamizol magnesico;Nolotil;7;5;906361712;18;;575 mg;7;98,00;2;0;0;28
8236;Metamizol magnesico;Nolotil;9;10;480052830;7;;2000 mg/5 ml;4;93,00;2;0;0;177
8237;Metformina;Glucophage;11;7;72121568;12;;500 mg;3;143,00;2;0;0;56
8238;Metformina;Glucophage;8;7;995746358;7;;500 mg;7;78,00;6;0;0;157
8239;Metformina;Mekoll;8;2;345468935;19;;1000 mg;1;38,00;2;1;1;56
8240;Metformina;Metformina Actavis;11;10;155451017;17;;850 mg;0;87,00;2;1;1;56
8241;Metformina;Metformina Aurobindo;12;9;725005869;14;;1000 mg;2;37,00;2;1;1;56
8242;Metformina;Metformina Aurobindo;14;8;729081602;18;;500 mg;0;30,00;2;1;1;56
8243;Metformina;Metformina Aurobindo;9;6;331112916;15;;850 mg;3;88,00;2;1;1;56
8244;Metformina;Metformina Azevedos;9;6;414691709;2;;500 mg;6;1,00;2;1;1;56
8245;Metformina;Metformina Azevedos;12;9;663982312;15;;850 mg;7;83,00;2;1;1;56
8246;Metformina;Metformina Bluefish;2;11;757338425;9;;1000 mg;5;112,00;2;1;1;56
8247;Metformina;Metformina Bluefish;6;11;749527230;4;;850 mg;0;18,00;2;1;1;56
8248;Metformina;Metformina Ciclum;13;3;733281255;10;;1000 mg;4;134,00;2;1;1;56
8249;Metformina;Metformina Ciclum;11;9;702944237;7;;500 mg;2;112,00;2;1;1;56
8250;Metformina;Metformina Ciclum;5;1;602459864;8;;850 mg;2;147,00;2;1;1;56
8251;Metformina;Metformina Cinfa 1000 mg Comprimidos;10;10;666323024;11;;1000 mg;0;132,00;2;1;1;56
8252;Metformina;Metformina Cinfa 850 mg Comprimidos;4;4;616123460;6;;850 mg;7;48,00;2;1;1;56
8253;Metformina;Metformina Formetina;11;5;639899588;3;;1000 mg;0;99,00;2;1;1;56
8254;Metformina;Metformina Generis 1000 mg Comprimidos;4;1;781074735;8;;1000 mg;5;121,00;2;1;1;56
8255;Metformina;Metformina Generis 500 mg Comprimidos Revestidos;5;8;881307781;19;;500 mg;6;148,00;2;1;1;56
8256;Metformina;Metformina Generis 850 mg Comprimidos Revestidos;12;2;791586111;6;;850 mg;5;54,00;2;1;1;56
8257;Metformina;Metformina Germed;14;6;226977402;2;;500 mg;0;110,00;2;1;1;56
8258;Metformina;Metformina Germed;1;6;839413311;8;;850 mg;6;68,00;2;1;1;56
8259;Metformina;Metformina Green Avet;12;8;532313723;15;;1000 mg;6;121,00;2;1;1;56
8260;Metformina;Metformina Metzmin;8;0;319985046;7;;1000 mg;2;88,00;2;1;1;56
8261;Metformina;Metformina Mylan;5;10;22623924;15;;1000 mg;6;15,00;2;1;1;56
8262;Metformina;Metformina Mylan;12;7;810290897;10;;500 mg;2;25,00;2;1;1;56
8263;Metformina;Metformina Mylan;7;10;333508030;9;;850 mg;2;78,00;2;1;1;56
8264;Metformina;Metformina Parke-Davis;1;6;61868720;14;;1000 mg;3;117,00;2;1;1;56
8265;Metformina;Metformina Parke-Davis;9;3;192722026;20;;500 mg;1;112,00;2;1;1;56
8266;Metformina;Metformina Parke-Davis;6;8;114562225;15;;850 mg;5;54,00;2;1;1;56
8267;Metformina;Metformina Pharmakern;2;8;71604523;4;;1000 mg;5;91,00;2;1;1;56
8268;Metformina;Metformina Romac;6;2;568100986;6;;850 mg;6;130,00;2;1;1;56
8269;Metformina;Metformina Rotride;2;10;934804428;0;;500 mg;1;130,00;2;1;1;56
8270;Metformina;Metformina Rotride;14;5;825276760;15;;850 mg;1;140,00;2;1;1;56
8271;Metformina;Metformina Sandoz 1000 mg Comprimidos revestidos;4;0;75745894;19;;1000 mg;7;5,00;2;1;1;56
8272;Metformina;Metformina Sandoz 850 mg Comprimidos revestidos;15;2;962097315;13;;850 mg;6;50,00;2;1;1;55
8273;Metformina;Metformina Solumet;3;8;844811781;6;;1000 mg;4;27,00;2;1;1;47
8274;Metformina;Metformina Solumet;3;10;146223528;6;;500 mg;1;125,00;2;1;1;47
8275;Metformina;Metformina Solumet;10;7;663865861;15;;850 mg;6;25,00;2;1;1;47
8276;Metformina;Metformina Teva;14;6;618938642;6;;1000 mg;5;21,00;2;1;1;56
8277;Metformina;Metformina Teva 500 mg Comprimidos;13;4;964110102;8;;500 mg;2;23,00;2;1;1;56
8278;Metformina;Metformina Teva 850 mg Comprimidos;10;3;80152481;15;;850 mg;7;1,00;2;1;1;56
8279;Metformina;Metformina Vale;6;7;337165284;20;;1000 mg;7;61,00;2;1;1;56
8280;Metformina;Metformina Vale;9;1;542125774;8;;500 mg;0;79,00;2;1;1;56
8281;Metformina;Metformina Vale;12;11;260223506;19;;850 mg;7;2,00;2;1;1;56
8282;Metformina;Metformina Winthrop;7;6;300535771;12;;1000 mg;4;136,00;2;1;1;56
8283;Metformina;Mitforgen;6;7;815575004;7;;1000 mg;1;148,00;2;1;1;56
8284;Metformina;Mitforgen;2;5;187477646;11;;500 mg;2;13,00;2;1;1;56
8285;Metformina;Mitforgen;12;5;342210576;14;;850 mg;0;43,00;2;1;1;56
8286;Metformina;Risidon;7;0;224334437;18;;1000 mg;2;132,00;2;0;0;56
8287;Metformina;Risidon;11;2;437609737;8;;850 mg;1;73,00;2;0;0;56
8288;Metformina;Risidon;2;8;397145091;18;;1000 mg;1;58,00;8;0;0;157
8289;Metformina;Risidon;13;4;664338487;8;;850 mg;4;38,00;14;0;0;157
8290;Metformina;Stagid;13;0;102340439;10;;700 mg;1;117,00;2;0;0;41
8291;Metformina + Pioglitazona;Competact;14;10;168465471;12;;850 mg + 15 mg;2;7,00;2;0;0;56
8292;Metformina + Pioglitazona;Glubrava;4;7;766906379;2;;850 mg + 15 mg;3;95,00;2;0;0;56
8293;Metformina + Rosiglitazona;Avandamet;2;8;285104941;0;;1000 mg + 2 mg;4;132,00;2;0;0;55
8294;Metformina + Rosiglitazona;Avandamet;3;7;968782634;7;;1000 mg + 4 mg;3;85,00;2;0;0;55
8295;Metformina + Rosiglitazona;Avandamet;12;7;729981504;14;;500 mg + 1 mg;4;11,00;2;0;0;55
8296;Metformina + Rosiglitazona;Avandamet;9;5;151093416;13;;500 mg + 2 mg;3;130,00;2;0;0;55
8297;Metformina + Sitagliptina;Efficib;3;3;153977378;0;;1000 mg + 50 mg;7;14,00;2;0;0;56
8298;Metformina + Sitagliptina;Efficib;3;3;88531165;1;;850 mg + 50 mg;4;37,00;2;0;0;56
8299;Metformina + Sitagliptina;Janumet;3;2;217416943;5;;1000 mg + 50 mg;2;36,00;2;0;0;56
8300;Metformina + Sitagliptina;Janumet;15;2;93279499;20;;850 mg + 50 mg;4;121,00;2;0;0;56
8301;Metformina + Sitagliptina;Ristfor;6;2;176037773;10;;1000 mg + 50 mg;3;134,00;2;0;0;56
8302;Metformina + Sitagliptina;Ristfor;7;1;861374862;11;;850 mg + 50 mg;7;40,00;2;0;0;56
8303;Metformina + Sitagliptina;Velmetia;12;7;931113502;20;;1000 mg + 50 mg;1;7,00;2;0;0;56
8304;Metformina + Sitagliptina;Velmetia;14;6;860824314;20;;850 mg + 50 mg;2;80,00;2;0;0;56
8305;Metformina + Vildagliptina;Eucreas;5;0;919524144;16;;1000 mg + 50 mg;0;141,00;2;0;0;56
8306;Metformina + Vildagliptina;Eucreas;3;5;284838535;7;;850 mg + 50 mg;4;50,00;2;0;0;56
8307;Metformina + Vildagliptina;Icandra;15;0;490177824;1;;1000 mg + 50 mg;2;122,00;2;0;0;56
8308;Metformina + Vildagliptina;Icandra;6;7;754460738;2;;850 mg + 50 mg;3;23,00;2;0;0;56
8309;Metformina + Vildagliptina;Zomarist;15;10;844041336;5;;1000 mg + 50 mg;5;92,00;2;0;0;56
8310;Metformina + Vildagliptina;Zomarist;14;11;993010655;2;;850 mg + 50 mg;5;136,00;2;0;0;56
8311;Metildigoxina;Lanitop;6;1;665924363;17;;0.1 mg;1;64,00;2;0;0;41
8312;Metildopa;Aldomet;12;4;853216893;11;;250 mg;3;9,00;2;0;0;55
8313;Metildopa;Aldomet Forte;6;10;109140816;17;;500 mg;1;65,00;2;0;0;55
8314;Metilergometrina;Methergin;5;3;571464319;14;;0.125 mg;7;59,00;2;0;0;55
8315;Metilfenidato;Concerta;11;10;204312858;6;;18 mg;0;9,00;2;0;0;46
8316;Metilfenidato;Concerta;15;10;770442958;16;;27 mg;5;55,00;2;0;0;46
8317;Metilfenidato;Concerta;14;3;342914867;10;;36 mg;4;108,00;2;0;0;46
8318;Metilfenidato;Concerta;8;4;273898995;17;;54 mg;6;83,00;2;0;0;46
8319;Metilfenidato;Ritalina LA;10;4;156267908;20;;20 mg;3;35,00;2;0;0;29
8320;Metilfenidato;Ritalina LA;1;9;966505116;0;;30 mg;7;117,00;2;0;0;29
8321;Metilfenidato;Ritalina LA;15;7;535444901;14;;40 mg;7;133,00;2;0;0;29
8322;Metilfenidato;Rubifen;13;0;569516747;1;;10 mg;7;46,00;2;0;0;41
8323;Metilfenidato;Rubifen;11;10;469050;18;;20 mg;0;78,00;2;0;0;41
8324;Metilfenidato;Rubifen;11;8;252434466;16;;5 mg;7;99,00;2;0;0;41
8325;Metilprednisolona;Depo-Medrol;6;1;997443544;6;;40 mg/1 ml;7;55,00;14;0;0;205
8326;Metilprednisolona;Depo-Medrol;9;8;719954279;12;;80 mg/2 ml;4;9,00;11;0;0;205
8327;Metilprednisolona;Medrol;3;5;691684930;8;;16 mg;5;146,00;2;0;0;41
8328;Metilprednisolona;Medrol;14;0;498023044;16;;4 mg;5;119,00;2;0;0;41
8329;Metilprednisolona;Solu-Medrol;8;11;483158756;7;;1000 mg/15.6 ml;1;27,00;9;0;0;137
8330;Metilprednisolona;Solu-Medrol;7;11;654449221;1;;125 mg/2 ml;0;109,00;10;0;0;137
8331;Metilprednisolona;Solu-Medrol;2;5;778249222;17;;2000 mg/31.2 ml;7;24,00;7;0;0;137
8332;Metilprednisolona;Solu-Medrol;13;8;796598066;15;;40 mg/1 ml;0;123,00;8;0;0;137
8333;Metilprednisolona;Solu-Medrol;10;4;605386815;4;;500 mg/7.8 ml;5;66,00;8;0;0;137
8334;Metilprednisolona + Lidocaina;Depo-Medrol Com Lidocaina;5;4;853522726;3;;40 mg/ml + 10 mg/ml;3;92,00;7;0;0;205
8335;Metipranolol;Beta-Ophtiole;2;6;494904947;20;;1 mg/ml;2;104,00;5;0;0;39
8336;Metipranolol;Beta-Ophtiole;4;4;976217219;6;;3 mg/ml;2;89,00;5;0;0;39
8337;Metipranolol;Beta-Ophtiole;9;0;538916298;15;;6 mg/ml;2;28,00;5;0;0;39
8338;Metoclopramida;Metoclopramida Labesfal;2;8;624113496;19;;10 mg;3;143,00;2;0;0;41
8339;Metoclopramida;Metoclopramida Labesfal;3;7;190636883;17;;10 mg/2 ml;2;124,00;9;0;0;177
8340;Metoclopramida;Metoclopramida Medinfar;6;6;619530310;18;;10 mg;4;76,00;2;0;0;41
8341;Metoclopramida;Metoclopramida Medinfar;10;11;240051479;2;;2.6 mg/ml;2;29,00;3;0;0;103
8342;Metoclopramida;Metoclopramida Medinfar;2;4;356751566;10;;10 mg/2 ml;4;59,00;8;0;0;177
8343;Metoclopramida;Metoclopramida Medinfar;2;11;747402125;4;;1 mg/ml;5;25,00;4;0;0;180
8344;Metoclopramida;Primperan;12;7;472227183;10;;10 mg;1;59,00;2;0;0;41
8345;Metoclopramida;Primperan;5;9;828720815;20;;10 mg/2 ml;1;41,00;8;0;0;177
8346;Metoclopramida;Primperan;6;10;320400569;18;;1 mg/ml;6;29,00;5;0;0;180
8347;Metoclopramida;Primperan;5;9;144800072;8;;2.6 mg/ml;6;118,00;14;0;0;180
8348;Metolazona;Diulo;5;6;541407500;2;;5 mg;6;85,00;2;0;0;41
8349;Metoprolol;Lopresor 100;4;2;624781384;15;;100 mg;2;70,00;2;0;0;56
8350;Metoprolol;Lopresor 200;11;2;809352218;8;;200 mg;3;21,00;2;0;0;56
8351;Metotrexato;Ebetrex;1;6;218693291;18;;100 mg/ml;4;89,00;3;1;1;65
8352;Metotrexato;Fauldexato;13;9;738889266;7;;100 mg/ml;1;111,00;5;0;0;177
8353;Metotrexato;Fauldexato;5;10;534429961;9;;2.5 mg/ml;1;82,00;13;0;0;177
8354;Metotrexato;Fauldexato;13;8;801858250;5;;25 mg/ml;4;114,00;3;0;0;177
8355;Metotrexato;Ledertrexato;4;8;710126109;10;;2.5 mg;5;30,00;2;0;0;41
8356;Metotrexato;Metex;9;0;238339905;0;;50 mg/ml;7;48,00;2;0;0;177
8357;Metotrexato;Metoject;3;6;203879397;13;;10 mg/ml;1;78,00;10;0;0;177
8358;Metotrexato;Metotrexato Ebewe;5;4;65374801;13;;10 mg;0;129,00;2;0;0;41
8359;Metotrexato;Metotrexato Ebewe;14;3;206934008;19;;2.5 mg;2;4,00;2;0;0;41
8360;Metotrexato;Metotrexato Ebewe;12;9;276901737;5;;5 mg;4;70,00;2;0;0;41
8361;Metotrexato;Metotrexato Ebewe;11;8;285102349;9;;10 mg/ml;6;31,00;10;0;0;62
8362;Metotrexato;Metotrexato Ebewe;10;8;564434376;11;;100 mg/ml;1;63,00;11;0;0;62
8363;Metotrexato;Metotrexato Ebewe;7;4;842295945;2;;20 mg/ml;0;136,00;8;0;0;177
8364;Metotrexato;Metotrexato Ebewe;9;2;836957280;8;;10 mg/ml;1;137,00;4;0;0;179
8365;Metotrexato;Metotrexato Teva 100 mg/ml Solucao Injectavel;15;8;830175739;1;;100 mg/ml;0;60,00;5;1;1;177
8366;Metotrexato;Metotrexato Teva 2,5 mg/ml Solucao Injectavel;11;11;6101907;7;;2.5 mg/ml;3;55,00;7;1;1;177
8367;Metotrexato;Metotrexato Teva 25 mg/ml Solucao Injectavel;10;10;267646706;1;;25 mg/ml;3;38,00;7;1;1;177
8368;Metoxipolietilenoglicol-epoetina beta;Mircera;14;1;854750710;10;;100 µg/0.3 ml;2;123,00;14;0;0;177
8369;Metoxipolietilenoglicol-epoetina beta;Mircera;13;9;585965515;10;;100 µg/ml;2;117,00;8;0;0;177
8370;Metoxipolietilenoglicol-epoetina beta;Mircera;9;2;482376827;0;;1000 µg/ml;2;52,00;12;0;0;177
8371;Metoxipolietilenoglicol-epoetina beta;Mircera;14;7;312298544;6;;120 µg/0.3 ml;4;24,00;4;0;0;177
8372;Metoxipolietilenoglicol-epoetina beta;Mircera;12;0;389637995;14;;150 µg/0.3 ml;3;8,00;12;0;0;177
8373;Metoxipolietilenoglicol-epoetina beta;Mircera;7;10;897121376;2;;200 µg/0.3 ml;5;127,00;8;0;0;177
8374;Metoxipolietilenoglicol-epoetina beta;Mircera;11;10;456124786;17;;200 µg/ml;2;31,00;1;0;0;177
8375;Metoxipolietilenoglicol-epoetina beta;Mircera;14;6;411732389;2;;250 µg/0.3 ml;1;126,00;7;0;0;177
8376;Metoxipolietilenoglicol-epoetina beta;Mircera;11;4;264441567;3;;30 µg/0.3 ml;4;57,00;9;0;0;177
8377;Metoxipolietilenoglicol-epoetina beta;Mircera;11;10;550103613;0;;300 µg/ml;5;133,00;7;0;0;177
8378;Metoxipolietilenoglicol-epoetina beta;Mircera;8;5;345291652;20;;360 µg/0.6 ml;4;7,00;10;0;0;177
8379;Metoxipolietilenoglicol-epoetina beta;Mircera;15;8;702479791;19;;40 µg/0.3 ml;7;54,00;3;0;0;177
8380;Metoxipolietilenoglicol-epoetina beta;Mircera;2;7;807420743;4;;400 µg/0.6 ml;4;38,00;11;0;0;177
8381;Metoxipolietilenoglicol-epoetina beta;Mircera;4;9;246463243;17;;400 µg/ml;0;116,00;3;0;0;177
8382;Metoxipolietilenoglicol-epoetina beta;Mircera;10;9;108266686;7;;50 µg/0.3 ml;4;84,00;2;0;0;177
8383;Metoxipolietilenoglicol-epoetina beta;Mircera;1;6;498506751;11;;50 µg/ml;5;82,00;8;0;0;177
8384;Metoxipolietilenoglicol-epoetina beta;Mircera;15;5;386712025;13;;60 µg/0.3 ml;7;67,00;8;0;0;177
8385;Metoxipolietilenoglicol-epoetina beta;Mircera;11;4;939224165;1;;600 µg/0.6 ml;6;13,00;2;0;0;177
8386;Metoxipolietilenoglicol-epoetina beta;Mircera;15;0;562075051;6;;600 µg/ml;0;83,00;9;0;0;177
8387;Metoxipolietilenoglicol-epoetina beta;Mircera;10;8;629711270;7;;75 µg/0.3 ml;3;109,00;6;0;0;177
8388;Metoxipolietilenoglicol-epoetina beta;Mircera;6;8;832589131;16;;800 µg/0.6 ml;4;112,00;5;0;0;177
8389;Metoxsaleno;Uvadex;3;0;919996352;12;;20 µg/ml;0;6,00;5;0;0;192
8390;Metronidazol;Dumozol;2;9;516075572;0;;5 mg/ml;0;146,00;9;0;0;177
8391;Metronidazol;Dumozol Creme;13;7;468228374;14;;10 mg/g;1;136,00;1;0;0;67
8392;Metronidazol;Flagyl;12;7;175884451;6;;250 mg;1;104,00;2;0;0;55
8393;Metronidazol;Flagyl;8;10;60348350;9;;500 mg;5;142,00;12;0;0;125
8394;Metronidazol;Metroderme;13;6;555839357;6;;7.5 mg/g;4;17,00;1;0;0;67
8395;Metronidazol;Metroderme;14;8;549641418;17;;7.5 mg/g;2;52,00;5;0;0;73
8396;Metronidazol;Metroderme;12;6;386814126;12;;7.5 mg/g;7;60,00;8;0;0;86
8397;Metronidazol;Metronidazol APS 5 mg/ml Solucao para perfusao;5;8;783362146;15;;5 mg/ml;3;103,00;14;1;1;193
8398;Metronidazol;Metronidazol Generis;10;6;478851474;1;;5 mg/ml;6;67,00;5;1;1;193
8399;Metronidazol;Metronidazol Ibigen;9;6;863819565;18;;5 mg/ml;4;14,00;13;1;1;193
8400;Metronidazol;Metronidazol Iv Braun;5;4;675283605;10;;5 mg/ml;5;34,00;4;0;0;193
8401;Metronidazol;Metronidazol Labesfal 5 mg/ml Solucao para Perfusao;9;4;542774531;17;;5 mg/ml;2;137,00;2;1;1;193
8402;Metronidazol;Norstene;11;10;86747463;9;;250 mg;7;3,00;2;0;0;41
8403;Metronidazol;Rodermil;3;10;13308040;9;;10 mg/g;2;53,00;14;0;0;73
8404;Metronidazol;Roseless;8;9;145333998;13;;7.5 mg/g;4;124,00;12;0;0;86
8405;Metronidazol;Rosiced;9;3;145571108;14;;7.5 mg/g;5;16,00;1;0;0;67
8406;Mexazolam;Sedoxil;15;10;570227958;1;;1 mg;2;141,00;2;0;0;41
8407;Mianserina;Tolvon;13;6;499289776;4;;30 mg;3;56,00;2;0;0;55
8408;Micafungina;Mycamine;7;0;132931036;18;;100 mg;2;145,00;3;0;0;159
8409;Micafungina;Mycamine;9;2;197203373;8;;50 mg;6;95,00;1;0;0;159
8410;Micofenolato de mofetil;Cellcept;4;9;135277111;8;;500 mg;4;110,00;2;0;0;55
8411;Micofenolato de mofetil;Cellcept;13;11;460704234;2;;250 mg;3;109,00;2;0;0;28
8412;Micofenolato de mofetil;Cellcept;12;10;64932307;13;;500 mg;4;131,00;11;0;0;159
8413;Micofenolato de mofetil;Cellcept;3;10;870308358;10;;1000 mg/5 ml;1;3,00;9;0;0;162
8414;Micofenolato de mofetil;Micofenolato de Mofetil Accord;14;1;873504000;17;;500 mg;6;21,00;2;1;1;56
8415;Micofenolato de mofetil;Micofenolato de Mofetil Accord;15;7;355215069;5;;250 mg;0;74,00;2;1;1;28
