PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
4131;Enalapril;Enalapril Sandoz 20 mg Comprimidos;7;3;696045394;0;;20 mg;1;27,00;2;1;1;41
4132;Enalapril;Enalapril Sandoz 5 mg Comprimidos;1;1;651247791;10;;5 mg;0;104,00;2;1;1;41
4133;Enalapril;Enalapril cinfa 20 mg comprimidos;15;8;255563004;2;;20 mg;0;25,00;2;1;1;41
4134;Enalapril;Enalapril cinfa 5 mg comprimidos;1;3;250079956;8;;5 mg;1;19,00;2;1;1;41
4135;Enalapril;Enalapril-Ratiopharm 20 mg Comprimidos;7;1;939237319;7;;20 mg;3;34,00;2;1;1;41
4136;Enalapril;Enalapril-Ratiopharm 5 mg Comprimidos;2;6;467644705;3;;5 mg;0;42,00;2;1;1;41
4137;Enalapril;Enapress;8;11;4409960;6;;10 mg;2;101,00;2;0;0;41
4138;Enalapril;Enapress;2;2;901114990;20;;2.5 mg;5;111,00;2;0;0;41
4139;Enalapril;Enapress;10;0;819666281;7;;20 mg;6;96,00;2;0;0;41
4140;Enalapril;Enapress;1;5;95678115;7;;5 mg;1;14,00;2;0;0;41
4141;Enalapril;Maleato de Enalapril Mylan;14;7;898296643;9;;20 mg;5;124,00;2;1;1;41
4142;Enalapril;Maleato de Enalapril Mylan;9;2;419040803;9;;5 mg;1;131,00;2;1;1;41
4143;Enalapril;Prilan;13;8;9325197;10;;20 mg;2;146,00;2;1;1;41
4144;Enalapril;Prilan;4;8;532816804;7;;5 mg;3;145,00;2;0;0;41
4145;Enalapril;Renitec;11;9;223872591;7;;20 mg;6;28,00;2;0;0;41
4146;Enalapril;Renitec 5;1;7;309938943;10;;5 mg;4;41,00;2;0;0;41
4147;Enalapril;Tensazol;14;5;636738564;2;;20 mg;4;81,00;2;0;0;41
4148;Enalapril;Tensazol;13;2;413708382;5;;5 mg;4;63,00;2;0;0;41
4149;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Almus;3;4;387227034;9;;20 mg + 12.5 mg;2;135,00;2;1;1;41
4150;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Cinfa 20 mg + 12,5 mg Comprimidos;14;7;184167704;16;;20 mg + 12.5 mg;1;112,00;2;1;1;41
4151;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Clintex;11;9;701373526;1;;20 mg + 12.5 mg;0;60,00;2;0;0;41
4152;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Diasistol Plus;15;10;680125186;4;;20 mg + 12.5 mg;6;34,00;2;1;1;41
4153;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Enatia 20 mg + 12,5 mg Comprimidos;9;8;374802277;12;;20 mg + 12.5 mg;6;110,00;2;1;1;41
4154;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Farmoz 20 mg + 12,5 mg comprimidos;7;10;37553352;7;;20 mg + 12.5 mg;1;36,00;2;1;1;41
4155;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Germed 20 mg + 12,5 mg Comprimidos;14;5;69201798;14;;20 mg + 12.5 mg;0;130,00;2;1;1;41
4156;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Jaba 20 mg + 12,5 mg Comprimidos;12;1;677295781;4;;20 mg + 12.5 mg;6;81,00;2;1;1;41
4157;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Labesfal 20 mg + 12,5 mg Comprimidos;6;0;999312525;11;;20 mg + 12.5 mg;6;138,00;2;1;1;41
4158;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Lareq;6;11;681818012;17;;20 mg + 12.5 mg;0;100,00;2;1;1;41
4159;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Mepha 20 mg + 12,5 mg Comprimidos;7;8;100579210;11;;20 mg + 12.5 mg;2;141,00;2;1;1;41
4160;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Ratiopharm 20 mg + 12,5 mg Comprimidos;8;4;26948095;8;;20 mg + 12.5 mg;0;32,00;2;1;1;41
4161;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Sandoz 20 mg + 12,5 mg Comprimidos;13;5;290477846;14;;20 mg + 12.5 mg;6;38,00;2;1;1;41
4162;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Teva;15;0;433811535;5;;20 mg + 12.5 mg;3;126,00;2;1;1;41
4163;Enalapril + Hidroclorotiazida;Enalapril + Hidroclorotiazida Vir;4;1;165286872;15;;20 mg + 12.5 mg;4;75,00;2;1;1;41
4164;Enalapril + Hidroclorotiazida;Enalapril Hidroclorotiazida Bluepharma 20 mg + 12,5 mg Comprimidos;11;9;801544651;9;;20 mg + 12.5 mg;3;39,00;2;1;1;41
4165;Enalapril + Hidroclorotiazida;Enalapril Hidroclorotiazida Ciclum 20 mg + 12,5 mg Comprimidos;10;2;379313386;19;;20 mg + 12.5 mg;7;92,00;2;1;1;41
4166;Enalapril + Hidroclorotiazida;Enalapril Hidroclorotiazida Generis 20 mg + 12,5 mg Comprimidos;9;0;689345033;7;;20 mg + 12.5 mg;7;34,00;2;1;1;41
4167;Enalapril + Hidroclorotiazida;Lesten;8;3;480313222;1;;20 mg + 12.5 mg;6;83,00;2;1;1;41
4168;Enalapril + Hidroclorotiazida;Norpramin;13;5;35365577;4;;20 mg + 12.5 mg;1;52,00;2;0;0;41
4169;Enalapril + Hidroclorotiazida;Renidur;12;9;29575482;10;;20 mg + 12.5 mg;6;128,00;2;0;0;41
4170;Enalapril + Hidroclorotiazida;Renipril Plus;13;4;862436636;5;;20 mg + 12.5 mg;7;97,00;2;0;0;41
4171;Enalapril + Lercanidipina;Zanipress;7;7;269843403;0;;10 mg + 10 mg;7;86,00;2;0;0;56
4172;Enalapril + Lercanidipina;Zanipress;11;1;724427852;20;;20 mg + 10 mg;4;103,00;2;0;0;56
4173;Enalapril + Lercanidipina;Zanitek;11;9;193079918;2;;10 mg + 10 mg;5;66,00;2;0;0;56
4174;Enalapril + Lercanidipina;Zanitek;3;5;576049611;8;;20 mg + 10 mg;6;55,00;2;0;0;56
4175;Enalapril + Nitrendipina;Eneas;6;7;149886169;14;;10 mg + 20 mg;0;46,00;2;0;0;41
4176;Enalapril + Nitrendipina;Enit;8;5;462239988;14;;10 mg + 20 mg;4;103,00;2;0;0;41
4177;Enfuvirtida;Fuzeon;9;5;576941431;5;;90 mg;2;76,00;10;0;0;137
4178;Enfuvirtida;Fuzeon;15;1;86644945;18;;90 mg;0;68,00;13;0;0;155
4179;Enoxaparina sodica;Lovenox;3;9;632224849;9;;100 mg/1 ml;5;46,00;7;0;0;177
4180;Enoxaparina sodica;Lovenox;15;5;878318434;19;;100 mg/ml;0;43,00;14;0;0;177
4181;Enoxaparina sodica;Lovenox;3;0;359328700;15;;120 mg/0.8 ml;1;136,00;12;0;0;177
4182;Enoxaparina sodica;Lovenox;2;4;66478187;6;;150 mg/1 ml;2;142,00;13;0;0;177
4183;Enoxaparina sodica;Lovenox;2;10;811359672;10;;20 mg/0.2 ml;3;52,00;6;0;0;177
4184;Enoxaparina sodica;Lovenox;1;4;737573137;12;;40 mg/0.4 ml;7;150,00;5;0;0;177
4185;Enoxaparina sodica;Lovenox;10;6;512381121;1;;60 mg/0.6 ml;7;140,00;14;0;0;177
4186;Enoxaparina sodica;Lovenox;12;1;247642640;11;;80 mg/0.8 ml;6;127,00;14;0;0;177
4187;Enoxaparina sodica;Lovenox;2;10;733139169;14;;90 mg/0.6 ml;4;22,00;5;0;0;177
4188;Entacapona;Comtan;10;5;449604291;7;;200 mg;1;145,00;2;0;0;56
4189;Entacapona;Comtess;9;8;96657626;19;;200 mg;2;7,00;2;0;0;56
4190;Entacapona;Entacapona Generis;5;6;297326844;14;;200 mg;0;34,00;2;1;1;56
4191;Entecavir;Baraclude;9;10;789885328;9;;0.5 mg;5;85,00;2;0;0;56
4192;Entecavir;Baraclude;5;4;286187713;1;;1 mg;5;99,00;2;0;0;56
4193;Entecavir;Baraclude;2;9;389174949;6;;0.05 mg/ml;0;50,00;9;0;0;180
4194;Epinastina;Relestat;12;10;719848825;7;;0.5 mg/ml;1;148,00;5;0;0;39
4195;Epirrubicina;Epi-cell;3;3;543575744;19;;2 mg/ml;2;100,00;6;0;0;177
4196;Epirrubicina;Epirrubicina Accord;11;6;633128133;19;;2 mg/ml;5;73,00;10;1;1;179
4197;Epirrubicina;Epirrubicina Actavis;15;4;221526520;4;;2 mg/ml;0;87,00;12;1;1;177
4198;Epirrubicina;Epirrubicina Axton;11;6;856273910;11;;2 mg/ml;0;95,00;3;1;1;65
4199;Epirrubicina;Epirrubicina Azevedos;15;5;896900051;4;;2 mg/ml;7;19,00;3;1;1;65
4200;Epirrubicina;Epirrubicina Ebewe;2;4;421138078;13;;2 mg/ml;1;66,00;3;1;1;65
4201;Epirrubicina;Epirrubicina Generis;13;6;900240503;13;;2 mg/ml;3;82,00;9;1;1;62
4202;Epirrubicina;Epirrubicina Green Avet;3;11;810374162;6;;2 mg/ml;3;114,00;10;1;1;177
4203;Epirrubicina;Epirrubicina Helm;6;5;773882977;20;;2 mg/ml;5;2,00;11;1;1;177
4204;Epirrubicina;Epirrubicina Hikma;14;10;682601386;0;;2 mg/ml;3;128,00;12;1;1;177
4205;Epirrubicina;Epirrubicina Hospira;3;6;481566489;16;;2 mg/ml;0;32,00;4;1;1;177
4206;Epirrubicina;Epirrubicina Mylan;2;0;780936904;15;;2 mg/ml;2;62,00;1;1;1;177
4207;Epirrubicina;Epirrubicina Teva;1;2;40363566;0;;2 mg/ml;7;20,00;1;1;1;179
4208;Epirrubicina;Epirrubicina medac;14;3;576436763;5;;2 mg/ml;1;76,00;4;1;1;177
4209;Epirrubicina;Epirrubicina ratiopharm;5;9;979055184;10;;2 mg/ml;2;99,00;3;1;1;177
4210;Epirrubicina;Farmorubicina CS 200 mg;13;6;795141103;2;;2 mg/ml;7;49,00;3;0;0;177
4211;Epirrubicina;Farmorubicina Cs;7;0;795885982;1;;2 mg/ml;5;12,00;11;0;0;177
4212;Eplerenona;Inovic;4;10;398989846;1;;25 mg;3;111,00;2;0;0;56
4213;Eplerenona;Inovic;1;4;494957919;4;;50 mg;7;49,00;2;0;0;56
4214;Eplerenona;Inspra;7;11;453817124;18;;25 mg;1;11,00;2;0;0;56
4215;Eplerenona;Inspra;4;9;770573661;4;;50 mg;1;136,00;2;0;0;56
4216;Epoetina alfa;Abseamed;5;1;880281800;0;;1000 U.I./0.5 ml;0;105,00;4;0;0;177
4217;Epoetina alfa;Abseamed;2;8;622654586;17;;10000 U.I./1 ml;2;12,00;13;0;0;177
4218;Epoetina alfa;Abseamed;3;4;297986400;3;;2000 U.I./1 ml;0;32,00;5;0;0;177
4219;Epoetina alfa;Abseamed;5;6;313569456;13;;3000 U.I./0.3 ml;3;34,00;6;0;0;177
4220;Epoetina alfa;Abseamed;1;10;721247068;3;;4000 U.I./0.4 ml;2;125,00;7;0;0;177
4221;Epoetina alfa;Abseamed;1;4;282437350;16;;5000 U.I./0.5 ml;7;15,00;9;0;0;177
4222;Epoetina alfa;Abseamed;14;7;87622340;11;;6000 U.I./0.6 ml;4;144,00;1;0;0;177
4223;Epoetina alfa;Abseamed;9;0;868408434;12;;7000 U.I./0.7 ml;0;143,00;4;0;0;177
4224;Epoetina alfa;Abseamed;1;8;947831921;10;;8000 U.I./0.8 ml;1;33,00;14;0;0;177
4225;Epoetina alfa;Abseamed;14;3;671671574;18;;9000 U.I./0.9 ml;0;38,00;4;0;0;177
4226;Epoetina alfa;Binocrit;8;8;273071459;9;;1000 U.I./0.5 ml;7;143,00;9;0;0;177
4227;Epoetina alfa;Binocrit;13;3;32930367;13;;10000 U.I./1 ml;0;89,00;7;0;0;177
4228;Epoetina alfa;Binocrit;10;5;438403584;19;;2000 U.I./1 ml;4;118,00;5;0;0;177
4229;Epoetina alfa;Binocrit;12;11;66199210;9;;20000 U.I./0.5 ml;5;130,00;1;0;0;177
4230;Epoetina alfa;Binocrit;15;5;645851313;2;;3000 U.I./0.3 ml;7;38,00;2;0;0;177
4231;Epoetina alfa;Binocrit;11;7;878960003;2;;30000 U.I./0.75 ml;1;96,00;7;0;0;177
4232;Epoetina alfa;Binocrit;6;0;896475441;4;;4000 U.I./0.4 ml;2;9,00;1;0;0;177
4233;Epoetina alfa;Binocrit;1;6;742137377;18;;40000 U.I./1 ml;3;115,00;2;0;0;177
4234;Epoetina alfa;Binocrit;2;0;956781898;12;;5000 U.I./0.5 ml;1;26,00;1;0;0;177
4235;Epoetina alfa;Binocrit;12;1;66239299;5;;6000 U.I./0.6 ml;4;85,00;14;0;0;177
4236;Epoetina alfa;Binocrit;8;6;205808110;19;;7000 U.I./0.7 ml;5;141,00;6;0;0;177
4237;Epoetina alfa;Binocrit;3;0;381180470;3;;8000 U.I./0.8 ml;1;52,00;6;0;0;177
4238;Epoetina alfa;Binocrit;13;0;366210819;6;;9000 U.I./0.9 ml;6;86,00;10;0;0;177
4239;Epoetina alfa;Epoetin alfa Hexal;14;11;761377388;17;;1000 U.I./0.5 ml;2;84,00;9;0;0;177
4240;Epoetina alfa;Epoetin alfa Hexal;5;3;894448440;10;;10000 U.I./1 ml;5;68,00;1;0;0;177
4241;Epoetina alfa;Epoetin alfa Hexal;4;4;623501334;18;;2000 U.I./1 ml;6;8,00;9;0;0;177
4242;Epoetina alfa;Epoetin alfa Hexal;9;9;582622831;5;;20000 U.I/0.5 ml;1;33,00;13;0;0;177
4243;Epoetina alfa;Epoetin alfa Hexal;4;6;661106170;17;;3000 U.I./0.3 ml;1;27,00;4;0;0;177
4244;Epoetina alfa;Epoetin alfa Hexal;4;11;960607601;8;;30000 U.I/0.75 ml;7;84,00;10;0;0;177
4245;Epoetina alfa;Epoetin alfa Hexal;9;0;843495763;4;;4000 U.I./0.4 ml;1;150,00;10;0;0;177
4246;Epoetina alfa;Epoetin alfa Hexal;2;9;730996959;4;;40000 U.I/1 ml;2;10,00;10;0;0;177
4247;Epoetina alfa;Epoetin alfa Hexal;12;0;614976059;5;;5000 U.I./0.5 ml;4;11,00;8;0;0;177
4248;Epoetina alfa;Epoetin alfa Hexal;9;4;267090416;17;;6000 U.I./0.6 ml;2;28,00;8;0;0;177
4249;Epoetina alfa;Epoetin alfa Hexal;11;3;314972757;16;;7000 U.I./0.7 ml;7;31,00;5;0;0;177
4250;Epoetina alfa;Epoetin alfa Hexal;2;2;763933889;12;;8000 U.I./0.8 ml;7;147,00;13;0;0;177
4251;Epoetina alfa;Eprex;6;11;628732726;5;;40000 U.I./1 ml;6;46,00;13;0;0;177
4252;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel;11;4;748043019;8;;10000 U.I./1 ml;7;35,00;12;0;0;177
4253;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;5;4;228090550;20;;10000 U.I./1 ml;0;149,00;11;0;0;179
4254;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;2;7;546354476;18;;3000 U.I./0.3 ml;7;9,00;14;0;0;179
4255;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;9;11;520465543;8;;4000 U.I./0.4 ml;5;39,00;6;0;0;179
4256;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;10;3;6397761;9;;5000 U.I./0.5 ml;0;52,00;14;0;0;179
4257;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;2;7;269232191;19;;6000 U.I./0.6 ml;7;28,00;2;0;0;179
4258;Epoetina alfa;Eprex 10000 UI/ml Solucao Injectavel em Seringas Pre-cheias;5;8;347568645;20;;8000 U.I./0.8 ml;5;98,00;5;0;0;179
4259;Epoetina alfa;Eprex 2000 UI/ml Solucao Injectavel;7;3;520942749;2;;2000 U.I../1 ml;4;43,00;5;0;0;177
4260;Epoetina alfa;Eprex 2000 UI/ml Solucao Injectavel em Seringas Pre-cheias;15;9;339292859;4;;1000 U.I./0.5 ml;4;20,00;14;0;0;179
4261;Epoetina alfa;Eprex 4000 UI/ml Solucao Injectavel;4;6;661222863;1;;4000 U.I./1 ml;3;16,00;3;0;0;177
4262;Epoetina alfa;Eprex 4000 UI/ml Solucao Injectavel em Seringas Pre-cheias;6;2;620303725;19;;2000 U.I./0.5 ml;7;73,00;6;0;0;179
4263;Epoetina alfa;Eprex 40000 UI/ml Solucao injectavel em seringas pre-cheias;3;5;744418548;1;;20000 U.I./0.5 ml;4;134,00;3;0;0;179
4264;Epoetina alfa;Eprex 40000 UI/ml Solucao injectavel em seringas pre-cheias;9;2;467404708;8;;30000 U.I./0.75 ml;6;22,00;13;0;0;179
4265;Epoetina alfa;Eprex 40000 UI/ml Solucao injectavel em seringas pre-cheias;5;4;810962153;18;;40000 U.I./1 ml;3;58,00;9;0;0;179
4266;Epoetina beta;Neorecormon;14;7;104394203;14;;10000 U.I./1 ml;4;18,00;9;0;0;137
4267;Epoetina beta;Neorecormon;15;4;985307979;4;;100000 U.I./5 ml;0;106,00;13;0;0;137
4268;Epoetina beta;Neorecormon;8;11;227163335;15;;20000 U.I./1 ml;2;121,00;4;0;0;137
4269;Epoetina beta;Neorecormon;1;2;525716558;8;;50000 U.I./10 ml;4;105,00;5;0;0;137
4270;Epoetina beta;Neorecormon;12;1;904959302;12;;60000 U.I./1 ml;2;34,00;8;0;0;137
4271;Epoetina beta;Neorecormon;4;4;47889623;11;;1000 U.I./0.3 ml;1;34,00;3;0;0;177
4272;Epoetina beta;Neorecormon;12;4;665122005;15;;10000 U.I./0.6 ml;4;135,00;8;0;0;177
4273;Epoetina beta;Neorecormon;9;11;176365615;7;;2000 U.I./0.3 ml;6;132,00;9;0;0;177
4274;Epoetina beta;Neorecormon;13;6;541633194;15;;20000 U.I./0.6 ml;2;112,00;12;0;0;177
4275;Epoetina beta;Neorecormon;2;1;729266690;4;;3000 U.I./0.3 ml;4;148,00;8;0;0;177
4276;Epoetina beta;Neorecormon;1;10;673066470;19;;30000 U.I./0.6 ml;2;85,00;3;0;0;177
4277;Epoetina beta;Neorecormon;5;9;212071415;9;;4000 U.I./0.3 ml;6;71,00;9;0;0;177
4278;Epoetina beta;Neorecormon;8;10;933394251;2;;500 U.I./0.3 ml;7;99,00;14;0;0;177
4279;Epoetina beta;Neorecormon;10;2;328687544;0;;5000 U.I./0.3 ml;3;147,00;11;0;0;177
4280;Epoetina beta;Neorecormon;15;3;856666086;3;;6000 U.I./0.3 ml;4;74,00;10;0;0;177
4281;Epoetina teta;Biopoin;10;7;581857181;5;;1000 U.I./0.5 ml;2;1,00;5;0;0;177
4282;Epoetina teta;Biopoin;14;1;788547176;12;;10000 U.I./ml;7;85,00;5;0;0;177
4283;Epoetina teta;Biopoin;2;0;392389015;19;;2000 U.I./0.5 ml;1;37,00;1;0;0;177
4284;Epoetina teta;Biopoin;2;6;991857138;18;;20000 U.I./ml;4;2,00;11;0;0;177
4285;Epoetina teta;Biopoin;8;1;961881187;2;;3000 U.I./0.5 ml;3;113,00;3;0;0;177
4286;Epoetina teta;Biopoin;4;7;759912426;8;;30000 U.I./ml;2;119,00;2;0;0;177
4287;Epoetina teta;Biopoin;14;7;920480860;4;;4000 U.I./0.5 ml;1;6,00;10;0;0;177
4288;Epoetina teta;Biopoin;13;7;996295625;7;;5000 U.I./0.5 ml;2;28,00;5;0;0;177
4289;Epoetina teta;Eporatio;11;7;510955567;11;;1000 U.I./0.5 ml;0;102,00;14;0;0;177
4290;Epoetina teta;Eporatio;15;3;107932993;13;;10000 U.I./1 ml;3;122,00;11;0;0;177
4291;Epoetina teta;Eporatio;6;3;961319970;13;;2000 U.I./0.5 ml;1;147,00;2;0;0;177
4292;Epoetina teta;Eporatio;13;8;951566342;0;;20000 U.I./1 ml;4;103,00;4;0;0;177
4293;Epoetina teta;Eporatio;13;8;705073675;10;;3000 U.I./0.5 ml;2;77,00;1;0;0;177
4294;Epoetina teta;Eporatio;13;4;684559116;20;;30000 U.I./1 ml;5;72,00;8;0;0;177
4295;Epoetina teta;Eporatio;10;8;311775274;3;;4000 U.I./0.5 ml;3;148,00;3;0;0;177
4296;Epoetina teta;Eporatio;4;11;390868289;2;;5000 U.I./0.5 ml;7;98,00;11;0;0;177
4297;Epoetina zeta;Retacrit;10;9;693819819;1;;1000 U.I./0.3 ml;0;59,00;5;0;0;177
4298;Epoetina zeta;Retacrit;5;8;701013;2;;10000 U.I./1 ml;5;74,00;8;0;0;177
4299;Epoetina zeta;Retacrit;7;1;150425311;2;;2000 U.I./0.6 ml;3;35,00;9;0;0;177
4300;Epoetina zeta;Retacrit;2;4;340589369;5;;20000 U.I./0.5 ml;3;76,00;4;0;0;177
4301;Epoetina zeta;Retacrit;7;1;225759578;10;;3000 U.I./0.9 ml;7;8,00;1;0;0;177
4302;Epoetina zeta;Retacrit;2;5;276527216;14;;30000 U.I./0.75 ml;0;116,00;12;0;0;177
4303;Epoetina zeta;Retacrit;14;3;480855562;14;;4000 U.I./0.4 ml;0;55,00;12;0;0;177
4304;Epoetina zeta;Retacrit;9;0;192216406;7;;40000 U.I./1 ml;6;111,00;8;0;0;177
4305;Epoetina zeta;Retacrit;4;4;608245469;7;;5000 U.I./0.5 ml;2;135,00;8;0;0;177
4306;Epoetina zeta;Retacrit;3;5;762854325;11;;6000 U.I./0.6 ml;0;132,00;11;0;0;177
4307;Epoetina zeta;Retacrit;13;8;134565680;7;;8000 U.I./0.8 ml;5;4,00;5;0;0;177
4308;Epoetina zeta;Silapo;2;0;463990168;1;;1000 U.I./0.3 ml;4;38,00;5;0;0;177
4309;Epoetina zeta;Silapo;15;0;791117650;15;;10000 U.I./1 ml;2;66,00;5;0;0;177
4310;Epoetina zeta;Silapo;1;8;794749017;3;;2000 U.I./0.6 ml;7;95,00;3;0;0;177
4311;Epoetina zeta;Silapo;11;10;494874482;19;;20000 U.I./0.5 ml;3;18,00;12;0;0;177
4312;Epoetina zeta;Silapo;13;0;187628870;10;;3000 U.I./0.9 ml;3;141,00;12;0;0;177
4313;Epoetina zeta;Silapo;11;2;341288189;16;;30000 U.I./0.75 ml;7;142,00;6;0;0;177
4314;Epoetina zeta;Silapo;11;11;626362180;8;;4000 U.I./0.4 ml;0;106,00;8;0;0;177
4315;Epoetina zeta;Silapo;4;6;747631473;11;;40000 U.I./1 ml;6;137,00;12;0;0;177
4316;Epoetina zeta;Silapo;13;0;398356201;17;;5000 U.I./0.5 ml;6;99,00;11;0;0;177
4317;Epoetina zeta;Silapo;12;5;262450917;16;;6000 U.I./0.6 ml;4;62,00;1;0;0;177
4318;Epoetina zeta;Silapo;6;2;509803540;8;;8000 U.I./0.8 ml;3;68,00;9;0;0;177
4319;Eprosartan;Teveten;14;3;611782824;1;;400 mg;5;67,00;2;0;0;56
4320;Eprosartan;Teveten;1;8;580904303;17;;600 mg;3;115,00;2;0;0;56
4321;Eprosartan + Hidroclorotiazida;Teveten Plus;7;2;426178946;12;;600 mg + 12.5 mg;3;105,00;2;0;0;56
4322;Eptacog alfa (activado);Novoseven;13;0;290730638;9;;100 K.U.I./2 ml;6;74,00;9;0;0;137
4323;Eptacog alfa (activado);Novoseven;9;6;153482927;3;;120 K.U.I./4.3 ml;4;28,00;4;0;0;137
4324;Eptacog alfa (activado);Novoseven;15;3;950695419;0;;240 K.U.I./8.5 ml;5;36,00;6;0;0;137
4325;Eptacog alfa (activado);Novoseven;11;9;52436061;9;;250 K.U.I./5 ml;3;121,00;6;0;0;137
4326;Eptacog alfa (activado);Novoseven;4;7;596815433;17;;50 K.U.I./1 ml;3;54,00;14;0;0;137
4327;Eptacog alfa (activado);Novoseven;10;3;447029071;3;;60 K.U.I./2.2 ml;2;129,00;8;0;0;137
4328;Eptifibatido;Integrilin;10;7;927796354;20;;20 mg/10 ml;4;138,00;3;0;0;177
4329;Eptifibatido;Integrilin;8;7;275617642;15;;75 mg/100 ml;4;15,00;5;0;0;193
4330;Ergotamina + Paracetamol + Beladona (alcaloides) + Cafeina;Migretil;6;0;647723380;4;;Associacao;2;147,00;2;0;0;56
4331;Erisimo officinalis;Euphon;11;0;944341905;1;;10 mg;3;104,00;14;0;0;130
4332;Erisimo officinalis;Euphon mentol;4;10;196771014;20;;10 mg;3;19,00;1;0;0;130
4333;Erisimo officinalis;Euphon sem acucar;8;8;133350607;9;;10 mg;1;57,00;3;0;0;130
4334;Eritromicina;Akne-Mycin;9;7;966425335;2;;20 mg/g;0;87,00;1;0;0;67
4335;Eritromicina;Clinac;5;6;145851658;0;;20 mg/ml;7;88,00;4;0;0;173
4336;Eritromicina;E.S.E. 1000 Sachets;2;4;456723309;5;;1000 mg;4;106,00;5;0;0;113
4337;Eritromicina;E.S.E. 500;12;3;268475533;18;;500 mg;2;108,00;2;0;0;56
4338;Eritromicina;Eritrazon;5;8;502341550;20;;500 mg;4;72,00;2;0;0;55
4339;Eritromicina;Eritrocel;12;6;76233498;11;;1000 mg;2;122,00;2;0;0;155
4340;Eritromicina;Eritrocina;1;3;462442525;18;;250 mg/5 ml;2;64,00;2;0;0;113
4341;Eritromicina;Eritrocina Forte;2;7;777098160;11;;500 mg/5 ml;3;55,00;4;0;0;113
4342;Eritromicina;Eritrocina IV;14;2;751098863;6;;1000 mg;7;57,00;7;0;0;155
4343;Eritromicina;Eryfluid;8;4;38869324;16;;40 mg/ml;4;34,00;5;0;0;173
4344;Eritromicina + Acetato de zinco;Zineryt;12;0;205505868;4;;40 mg/ml + 12 mg/ml;1;81,00;8;0;0;173
4345;Eritromicina + Isotretinoina;Isotrexin;5;1;247344452;11;;20 mg/g + 0.5 mg/g;0;36,00;9;0;0;86
4346;Erlotinib;Tarceva;4;9;538455017;1;;100 mg;7;123,00;2;0;0;56
4347;Erlotinib;Tarceva;14;6;884664329;19;;150 mg;0;30,00;2;0;0;56
4348;Erlotinib;Tarceva;11;4;46483452;1;;25 mg;1;69,00;2;0;0;56
4349;Ertapenem;Invanz;11;4;972482079;11;;1000 mg;6;95,00;5;0;0;149
4350;Escina;Varison;3;10;199567986;15;;50 mg;4;21,00;2;0;0;45
4351;Escina + Salicilato de dietilamina;Venoparil;1;6;540301986;10;;10 mg/g + 50 mg/g;0;142,00;11;0;0;86
4352;Escitalopram;Anamiba;4;8;134764393;7;;10 mg;5;21,00;2;1;1;56
4353;Escitalopram;Anamiba;4;9;380894540;0;;20 mg;5;48,00;2;1;1;56
4354;Escitalopram;Cipralex;15;3;319090353;12;;10 mg;7;124,00;2;0;0;56
4355;Escitalopram;Cipralex;6;1;393608375;11;;15 mg;5;104,00;2;0;0;56
4356;Escitalopram;Cipralex;7;6;364957653;17;;20 mg;0;54,00;2;0;0;56
4357;Escitalopram;Cipralex;4;5;303268738;13;;5 mg;7;131,00;2;0;0;56
4358;Escitalopram;Cipralex;10;8;417164836;18;;20 mg/ml;4;12,00;1;0;0;103
4359;Escitalopram;Cipralex 10 mg/ml;15;10;168541090;17;;10 mg/ml;4;7,00;8;0;0;103
4360;Escitalopram;Cipralex Odis;8;8;774931876;8;;10 mg;0;2,00;2;0;0;51
4361;Escitalopram;Cipralex Odis;13;11;520245622;3;;20 mg;4;121,00;2;0;0;51
4362;Escitalopram;Despra;8;9;353554957;17;;10 mg;5;98,00;2;1;1;56
4363;Escitalopram;Despra;2;0;635139180;10;;15 mg;2;79,00;2;1;1;56
4364;Escitalopram;Despra;7;11;94454349;0;;20 mg;7;20,00;2;1;1;56
